,Time,saliency_feature_x,saliency_feature_b
0,114.0,0.014761889236979187,0.014717874897178263
1,115.0,0.009888765728101134,0.01506120286649093
2,116.0,0.007547814369900152,0.015250134421512485
3,117.0,0.005380638476344757,0.014905448741046712
4,118.0,0.004348370197112672,0.012179776161792688
5,119.0,0.006719401164446026,0.008357421949040145
6,120.0,0.010699194343760609,0.011827341665048152
7,121.0,0.00917184674181044,0.01323260716162622
8,122.0,0.007392402552068233,0.013421637238934636
9,123.0,0.006080956087680533,0.011102528567425907
10,124.0,0.007881384721258655,0.0108970130328089
11,125.0,0.011174774263054132,0.01117411891464144
12,126.0,0.006794325512601063,0.009367833734722808
13,127.0,0.004100484005175531,0.005680079368175939
14,128.0,0.00864707098226063,0.008815337365376763
15,129.0,0.005098039691802114,0.008467567170737312
16,130.0,0.005934762838296592,0.008122590521816164
17,131.0,0.0027920833294047044,0.007629563787486404
18,132.0,0.004771877563325688,0.00729502277681604
19,133.0,0.004661853599827737,0.00961740140337497
20,134.0,0.004430806370510254,0.0058177806495223194
21,135.0,0.004166619063471444,0.005330923473229632
22,136.0,0.0024093787098536266,0.007450357754714787
23,137.0,0.002930910704890266,0.009334175067488104
24,138.0,0.0017123618308687583,0.006345715356292203
25,139.0,0.002643502186037949,0.004178004909772426
26,140.0,0.002500883355969563,0.007031558058224618
27,141.0,0.008108607906615361,0.009591157815884798
28,142.0,0.0037939741276204588,0.007398128171917051
29,143.0,0.004151734439074062,0.009420539269922302
30,144.0,0.002900385297834873,0.007652985793538391
31,145.0,0.0042999379336833956,0.0077490180265158415
32,146.0,0.004364993778290227,0.007437496242346242
33,147.0,0.004369437840068713,0.007317459804471582
34,148.0,0.004545035999035463,0.009118226397549733
35,149.0,0.005586629206663929,0.007330577861284837
36,150.0,0.004566343437181786,0.009068080992437898
37,151.0,0.008236500364728273,0.006569872586987912
38,152.0,0.004805002774810418,0.00901292985654436
39,153.0,0.006379198376089334,0.006196125628775917
40,154.0,0.004045565403066576,0.0062157914158888165
41,155.0,0.009350520250154658,0.007783604512223974
42,156.0,0.00457646333379671,0.006822004448622465
43,157.0,0.006663073890376836,0.007948776707053185
44,158.0,0.004857973626349122,0.0063211539410986005
45,159.0,0.007142418622970581,0.008361836045514793
46,160.0,0.008491524681448936,0.00723451902740635
47,161.0,0.01196633765939623,0.008756998204626143
48,162.0,0.010182100883685052,0.009297439712099731
49,163.0,0.007281917321961373,0.0073469678813125935
50,164.0,0.009639400138985366,0.009332074702251702
51,165.0,0.007198449526913464,0.0054482610081322495
52,166.0,0.005094844326958991,0.0062138834153302016
53,167.0,0.007158422138309107,0.0069524665246717635
54,168.0,0.008114611427299679,0.007176480477210134
55,169.0,0.0048237195063848045,0.006023629242554307
56,170.0,0.005724952649325132,0.006495999301841948
57,171.0,0.0054249099019216375,0.006903511739801615
58,172.0,0.007319164815999102,0.005087807937525213
59,173.0,0.005472228725557216,0.006987391400616616
60,174.0,0.005926528084091842,0.0036760026589035986
61,175.0,0.006310692807892338,0.0054046799894422294
62,176.0,0.007172670669388026,0.008033553994027897
63,177.0,0.010959269845625386,0.007504815777065232
64,178.0,0.005387002398492768,0.0047895501687889915
65,179.0,0.0020646473931265064,0.0063398388447239995
66,180.0,0.007368941808817908,0.005104061297606677
67,181.0,0.007898289407603443,0.008961152634583414
68,182.0,0.005948949384037405,0.008543476194608957
69,183.0,0.004247647718875669,0.007527315797051415
70,184.0,0.005441378301475197,0.007631482259603218
71,185.0,0.009796985238790513,0.007175866431498435
72,186.0,0.014463486638851464,0.009612581762485205
73,187.0,0.007180726346268785,0.00972381352330558
74,188.0,0.013086283521261066,0.009627347136847675
75,189.0,0.0137233103858307,0.01261623736936599
76,190.0,0.012009671103442088,0.014177672192454338
77,191.0,0.009607111755758523,0.015107846679165959
78,192.0,0.013474676525220275,0.016293101670453326
79,193.0,0.020239363564178346,0.012517266918439417
80,194.0,0.019493717327713968,0.007422280873288401
81,195.0,0.020775037910789253,0.005415267062926432
82,196.0,0.005868042923975736,0.009188940713647753
83,197.0,0.004731355438707396,0.007057549396995455
84,198.0,0.006875538860913366,0.005255027790553868
85,199.0,0.0033878184192872142,0.004504458408337087
86,200.0,0.0030641384539194403,0.00726800934644416
