,ss_list,preds_dl_list,relative_dl_list,preds_ac_list,relative_ac_list,preds_dev_list,relative_dev_list
0,0,1771.3571598529816,0.01817300660269601,272.3237155139534,2.0213282782123083,1757.4578314097898,0.0007376443404219961
1,200,1716.736026763916,0.059889656365869355,451.8009317663327,1.8957896491054678,1195.9203699736088,0.8157904644795229
2,400,1745.9937343597412,0.02045360415717,-48180.36510291741,85.07387581416934,-755.6511040651009,4.282199495851961
3,600,1747.7430094480515,0.021639220573731112,736.6445816885599,2.1547582664798313,-7212.1893579328,18.924450122221096
4,800,1721.091768503189,0.09158370098464247,1930.4820712035546,0.427995213904602,1379.2064663616445,0.9399343266460434
5,1000,1735.1286981105804,0.07425747366694661,1697.0988394455676,0.19773104076114417,8164.901344749895,20.801627742694464
