,preds_1,preds_20,preds_21,preds_22,preds_3,preds_4
0,604.377685546875,0.5405492782592773,0.5126296281814575,0.5351129770278931,-149.96200561523438,-286.9186096191406
1,623.5628051757812,0.5804721713066101,0.583504319190979,0.5615318417549133,-149.21893310546875,-285.24530029296875
2,632.98583984375,0.6152644157409668,0.642956018447876,0.6061378717422485,-147.7906036376953,-283.1252136230469
3,667.5126953125,0.6594525575637817,0.6946731805801392,0.6616500020027161,-147.02301025390625,-281.2908630371094
