,preds_1,preds_20,preds_21,preds_22,preds_3,preds_4
0,43.89625671371129,1.8762112453943975,-3.5115569061608314,-0.6247735147568952,-147.33325655898196,-285.0556549763107
1,-540.0646568740868,-1.2613593662070859,-5.083523617887895,-20.21509670255598,-150.2965828527052,-272.1373889519677
2,1698.0432211231623,15.780842886922308,2.4568362345778842,8.775517912611765,-150.95074738152275,-275.91028915801576
3,1259.1523673139031,4.829400494315152,3.443189665515973,-1.1568705179626875,-177.51841914528023,-277.53093769788694
