,ss_list,preds_dl_list,relative_dl_list,preds_ac_list,relative_ac_list,preds_dev_list,relative_dev_list
0,0,1105.7263012131643,0.06883443433688417,1072.022177261123,0.08870711485980498,1205.8143186921902,0.536670992026616
1,500,1091.7312863800526,0.003450863935617996,949.3017878035399,0.6686590418587733,818.1205598718533,1.2876895350384907
2,1000,1073.9573405241968,0.08039635006487904,969.1033101592436,0.5750304969773822,956.9980808446688,0.6321352144055477
3,5000,1090.038706665039,0.014344664323291486,1029.4101724365341,0.9190591154604388,1065.368161093882,0.38248483758793667
4,5500,1090.8915482261184,0.002010227504756217,1039.16140761536,0.9608636215873976,1020.2100965190062,1.312139082131492
5,6000,1091.201156922817,0.004897904134820114,1045.442305271886,1.1092694114466484,1054.5715245804709,0.8869850357810812
6,6500,1089.1612557224034,0.09332306134073813,1106.66692187671,0.7951541327061838,1055.9839518559352,1.777193734155452
