,Time,saliency_feature_x,saliency_feature_b
0,174.0,0.014755096565932036,0.017889859923161566
1,175.0,0.008458575249824208,0.016876104823313653
2,176.0,0.007008618225518149,0.023216771776787937
3,177.0,0.008126236847601831,0.01585567608126439
4,178.0,0.008628266991581767,0.020264137908816336
5,179.0,0.024360248970333488,0.022701791836880147
6,180.0,0.00879361221450381,0.01130415396182798
7,181.0,0.00857815520139411,0.026519368588924407
8,182.0,0.010359781139413826,0.017520810035057365
9,183.0,0.0075681098853237925,0.015463063918286935
10,184.0,0.010562702018069104,0.02249647570424713
11,185.0,0.019439929450163616,0.013278545410139486
12,186.0,0.005519188317703083,0.004813961317995563
13,187.0,0.012758300738641992,0.017914096056483687
14,188.0,0.007176057312608464,0.016995493639842606
15,189.0,0.007721652596956119,0.006946650985628367
16,190.0,0.004455344611778855,0.00910531628469471
17,191.0,0.009969381129485555,0.011746433051303028
18,192.0,0.01294524929835461,0.014347316985367797
19,193.0,0.01006892676523421,0.010287291090935468
20,194.0,0.009868553676642477,0.006833371155153145
21,195.0,0.007360083496314474,0.008021239732624964
22,196.0,0.009572481305804103,0.003947860094194766
23,197.0,0.014224396098870783,0.00851345774717629
24,198.0,0.008290908082562965,0.006944065257266629
25,199.0,0.003607133303012233,0.008921155431016814
26,200.0,0.008689442358445376,0.006933355666114948
27,201.0,0.0067442300030961634,0.010663041830412112
28,202.0,0.008039819134864956,0.010062945482786745
29,203.0,0.010518520140612964,0.008585515146114631
30,204.0,0.005030567373614759,0.007778568832145538
31,205.0,0.007984931470127776,0.009410225904139225
32,206.0,0.008415941311977804,0.0060603421879932284
33,207.0,0.009985484963544877,0.004680848971474916
34,208.0,0.004059698584023863,0.005303451609870535
35,209.0,0.004232055049214978,0.006870007465477101
36,210.0,0.006350273865973577,0.004836534945934545
37,211.0,0.005390222807181999,0.003917569603072479
38,212.0,0.002027199137955904,0.004028897709940793
39,213.0,0.005464144155848771,0.006721447568270378
40,214.0,0.0032539881132834124,0.004222377624682849
41,215.0,0.004687307000858709,0.003726870074751787
42,216.0,0.004773589503020048,0.005484179602353834
43,217.0,0.005112690897658467,0.004898213694104925
44,218.0,0.00777844412077684,0.007836638354638126
45,219.0,0.00951149199536303,0.00468770315637812
46,220.0,0.010161993349902332,0.005828319169813767
47,221.0,0.01117382496013306,0.004725198977394029
48,222.0,0.008833195500483271,0.004632778943050653
49,223.0,0.006302901137678419,0.006000339904858265
50,224.0,0.011754847166594118,0.008316263028245886
51,225.0,0.011968979611992836,0.00852019633166492
52,226.0,0.01078561531030573,0.00521358399419114
53,227.0,0.010329587292653741,0.005597691354341805
54,228.0,0.011223317234544084,0.011592408426804469
55,229.0,0.014156374358572065,0.011348785931477322
56,230.0,0.01208364577323664,0.01036780393915251
57,231.0,0.014999311289284379,0.007594441011315211
58,232.0,0.009157266194233672,0.008716891647782176
59,233.0,0.006852225272450596,0.014852585410699249
60,234.0,0.010793472739169373,0.00929268856998533
61,235.0,0.00987356661062222,0.009734120313078165
62,236.0,0.009976151929004117,0.015825447940733282
63,237.0,0.021895638713613153,0.014232054410967976
64,238.0,0.0215842530480586,0.018431545386556537
65,239.0,0.01179596142610535,0.016051209188299255
66,240.0,0.011243809969164431,0.017274014343274757
67,241.0,0.019495659819222057,0.03267972220201045
68,242.0,0.010192031285259872,0.012689009716268629
