,uh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
12,0.087,0.144831420845376,0.08661322927710462,0.17647352230845686,1.7621611171286782,1.66366121116407,1.8303685022945098,1.7325604107362313,1.6076551143882183,1.8073172392007357,0.2312665867435101,0.03676829327005988,0.34818163974737676
13,0.088,0.11184942944257867,0.02995125829850826,0.28726424590269733,1.544552467222943,1.3038966059319979,1.6660374590605407,1.5083348549242785,1.2355637107139508,1.7133329667184032,0.15548545360319757,0.0463485758573427,0.25885660609151184
14,0.089,0.11593246910697816,0.003416102617386949,0.18185566284690438,2.3957466105942444,1.6874425768121168,2.4809032477697484,2.4570631784523123,1.7844231638425072,2.5556002573221495,1.1214446226065489,0.24086296905313379,1.3609965041655057
15,0.09,0.03841541902890593,0.0012406459597296333,0.141478594990364,1.7024952218501508,1.6219239218915003,1.7420726317546278,1.7370871514825386,1.5507922881092127,1.7709144850472196,0.21497900157480979,0.07969908286987923,0.2758892714151241
16,0.091,0.13428745803982303,0.04594963673174867,0.16872185301518094,2.4810304377627834,1.6465513105710783,2.8612937113241568,2.5506763667797236,1.7356195051150636,2.943977014018797,0.9315503489440955,0.10105008363606402,1.3272851980252371
17,0.092,0.0664847485881911,0.02235875196299822,0.1328785488626198,1.7076914236594143,1.0196773595101223,1.8921200911009226,1.7695889871626853,1.5808557483951107,1.8968321512665958,0.2997978543993951,0.06660372809810167,0.5149507585962575
18,0.093,0.010374892599172372,0.010374892599172372,0.010374892599172372,1.6805203361516659,1.6805203361516659,1.6805203361516659,1.7026059366334834,1.7026059366334834,1.7026059366334834,0.19860962037643795,0.19860962037643795,0.19860962037643795
19,0.094,0.14434873918281074,0.030236477541830533,0.2106524003609362,2.384480134196235,1.6532132397992556,2.892091901605308,2.596253411221977,1.6625917234282936,3.2434389438736764,0.41050965461834454,0.15031467741611798,0.4964169335778122
20,0.095,0.06310180988475288,0.006098669984271654,0.15791339336691387,2.2760016657151243,1.6433140401524744,2.7499207148091114,2.400029647286789,1.6606556975576,2.9463049738773837,0.7270125774136252,0.15683411502908481,1.113307579176394
21,0.096,0.07488038906214267,0.0540303725238946,0.08539928912911725,1.7900757425682232,1.5354611458122345,1.967552139919993,1.9037006847266287,1.5329451831114975,2.16264654714627,0.33760623059757217,0.017965395702473526,0.5623335426926654
22,0.097,0.08540254512375885,0.06430491346698752,0.16240637961307527,2.2158634492163762,1.620966342647797,2.4134984758412057,2.172041553029582,1.6664795897369808,2.3425901244358456,0.3883963271518184,0.11891945020999138,0.4805696163825308
23,0.098,0.0643125057507965,0.0643125057507965,0.0643125057507965,1.4699539890788438,1.4699539890788438,1.4699539890788438,1.6423174544351065,1.6423174544351065,1.6423174544351065,0.023482233268847026,0.023482233268847026,0.023482233268847026
24,0.099,0.14110477251828943,0.10795681881787032,0.22730173303473508,1.6397823946583623,1.5885167405789828,1.6875057371843725,1.6580940935421113,1.6364450121870644,1.6742132886310013,0.06325029010649076,0.0004763208038197446,0.10690618171070614
25,0.1,0.06833926365084173,0.052112932526397066,0.08636852045578022,1.5939522193405598,1.586043159427113,1.6027400636888345,1.6085268905756973,1.5952447252040696,1.6204808394101622,0.06272880307057699,0.06021120861431076,0.06552613024420614
26,0.101,0.07670775420407004,0.07670775420407004,0.07670775420407004,1.5091394916185814,1.5091394916185814,1.5091394916185814,1.4936756087283125,1.4936756087283125,1.4936756087283125,0.08028045569892733,0.08028045569892733,0.08028045569892733
27,0.102,0.03935983278703935,0.00570289619557943,0.06933926593603956,1.6114776860452105,1.5095994592781308,1.658362378760091,1.6294966209395445,1.568364000462873,1.687603770666063,0.06835092525774429,0.030502995208156657,0.09904358095608345
28,0.103,0.042324022668499495,0.007914509822822836,0.1446258556397389,1.627292548418702,1.475498645632431,1.7250058006364233,1.630021661055037,1.457051113289104,1.7510605099300705,0.15663390021296536,0.020773294341946885,0.2797887676039665
29,0.104,0.13709674007333353,0.00945605747663158,0.25706683700088284,1.5466035138497052,1.3781109600910262,1.6498615260862797,1.6196890522447578,1.4296654194742535,1.7297621029656887,0.06961284266055597,0.009443378119965753,0.20566990492243944
30,0.105,0.12619447566399908,0.061915868390275304,0.1605778656943981,1.7230304150319007,1.5727953139900241,1.874515262395931,1.479095149990131,1.3028625829808858,1.6883122493928848,0.14257157457477865,0.012793352213414516,0.2009365844896658
31,0.106,0.06699054739440856,0.03290797249859855,0.1362325468605373,1.4732411921373363,1.2436388650300385,1.5799708161406358,1.6294275384147416,1.4642712706375574,1.6727536059332297,0.07241341290954732,0.008052525138448943,0.1369900171831188
32,0.107,0.0717283744613505,0.018231014000633403,0.21178770241114495,1.5857336085696623,1.4450567770353233,1.6603188903481392,1.5534877738584474,1.257514144611085,1.6579032676746064,0.08662602389388879,0.022731805829492253,0.20629518148070974
33,0.108,0.07473638349669438,0.02821114507497598,0.16800503843418893,1.6733491132882532,1.538051218969557,1.7636188976206524,1.7629817227838926,1.5409341106358012,1.9245725075957285,0.18111015391030713,0.04349701072982999,0.2964783789929584
34,0.109,0.026961685697356748,0.0005402021776239545,0.14612570208685777,1.9726813165431267,1.4205569395802686,2.185693327985735,2.4259249551549886,1.4010925904945004,2.905732517853382,0.3732057572169855,0.042484095502101485,0.5449542150231803
35,0.11,0.09772750542473947,0.0029245509059429996,0.2647019627103364,1.5389349857126633,1.441239428564795,1.5983000781411474,1.5157593933448017,1.2756045806797949,1.5879800492407845,0.08950603851654255,0.03577135584296797,0.24237907357813485
36,0.111,0.05666835032801001,0.0034392074074189164,0.08319324737897713,1.6064861237739003,1.5719154891028542,1.6435022125735388,1.6108046545236676,1.4685736552025301,1.6595454119369375,0.04712730865163259,0.021373162726126077,0.09006167480712628
37,0.112,0.08157270326416408,0.007560985673731676,0.16785715807771684,1.8203167768229427,1.4980085718044442,1.9355896076058194,1.8820593238867571,1.4667603560377125,2.1426313649604842,0.37337163900342885,0.03650823383577833,0.5204998881215154
38,0.113,0.11233254508400914,0.037812613952895535,0.22815762327010833,1.7177705976387625,1.3897803318275563,2.034387430425891,1.6953533771293436,1.4819333075038557,1.8855051554791469,0.20505312843364715,0.001770927456859833,0.5312194938358659
39,0.114,0.11196866186478255,0.046217172265210736,0.1917587041227493,1.6363110621548715,1.403935653319625,1.7304419407417244,1.6798345474331293,1.349217170197662,1.8016291799066653,0.11003427380333868,0.0034988961073512703,0.2604808822675358
40,0.115,0.09524741762826071,0.004663661172724173,0.20131272958015375,1.6677168924331092,0.17954594403176247,2.1937783780437377,1.8050996391282152,1.223311658944253,2.115202704619118,0.33170613372400987,0.021819050270464282,0.5810781250149367
41,0.116,0.07949883175646837,0.03628837240224895,0.14823577871539642,1.6302240729682802,1.4179507567735679,1.7860311112594984,1.6082195508391115,1.4984642808332396,1.7043396662461516,0.06907493708332038,0.03617893960766771,0.10275623048475911
42,0.117,0.11423677660080074,0.027858053742672317,0.2106495318188077,1.928453461963748,1.3933417309415816,2.1695472159085734,1.8738256673785625,1.234726299517804,2.109371306442259,0.46479818727888567,0.028957936650500504,0.7147942855351704
43,0.118,0.027635757457354027,0.001280457042236762,0.1330569591178231,1.7679951813368877,1.44955154215657,1.8476060911319672,1.6763440371136642,1.327479279167676,1.763560226600161,0.3449385483299552,0.1943952043328056,0.38257438432924257
44,0.119,0.08544784204775098,0.0011159273374359542,0.20464856158590405,1.44185047200625,0.09947587153479674,1.6667152419557731,1.6237651057347013,1.308049264623168,1.8152082653974062,0.08234242344971607,0.008854019434040862,0.14166261021554566
45,0.12,0.11896366919260987,0.014414782149902553,0.32381806207942776,1.2217378934315752,0.1676841803114693,1.6537480389422246,1.5452945109377372,1.40946920837504,1.6593809118797593,0.10593243628093259,0.004458714552854534,0.20914517999923146
46,0.121,0.1316434715164136,0.004875093405720235,0.2736057248123424,1.6693779158893032,1.285612485514809,1.8383346960676552,1.6626633382416296,1.4768080672526278,1.9396221322075646,0.19669219047017011,0.010156276485885275,0.47116024399336315
47,0.122,0.06396696665478695,0.004910681629853788,0.12615334152882804,1.49218515877673,1.307907572918585,1.6181094602974846,1.516454708957828,1.3681585716268867,1.6539203631928243,0.11104282564920846,0.04203157233770392,0.24552183193646843
48,0.123,0.12183292421914882,0.03084996020019572,0.25704042885465,1.3095110583645555,1.0380493248156828,1.5654408212393196,1.475343660268753,1.320872716408649,1.5816967324753335,0.1437622793012986,0.020446969169451334,0.37269463251780804
49,0.124,0.08908666220893197,0.028139688511263715,0.14050924902091824,1.6855456117938654,1.3996969618156936,1.9143462545731,1.7179012932829927,1.3375406640397063,2.020649783640063,0.2400158201703105,0.043941153506483706,0.4299199782752857
50,0.125,0.08110825864921055,0.0006838090976829639,0.1762737817872056,1.9263160055548676,1.4753623665977258,2.434713885653823,1.7751943231264757,1.4038010480550265,2.092565263669138,0.2363494163831529,0.05280533285227288,0.4507895119985697
51,0.126,0.1512939470683144,0.004910100266569617,0.33928524410233185,1.4536242560313228,1.2418903501224552,1.6121151047704358,1.46076492163972,1.3085426999934007,1.628346512327764,0.13218053534871965,0.03221182763155153,0.2932400464176878
52,0.127,0.0574452763586809,0.027251177234782657,0.07650202466293417,1.7854394310017512,1.4609724124726462,1.9946039817363612,1.7495703438277876,1.385788963660127,1.90352716566648,0.31181209239300806,0.014222159550604315,0.47802922391236563
53,0.128,0.08271269390967227,0.08271269390967227,0.08271269390967227,1.453642871255457,1.4536428712554565,1.4536428712554565,1.3876985440332203,1.3876985440332201,1.3876985440332201,0.21511759782289364,0.21511759782289364,0.21511759782289364
54,0.129,0.14988386276964105,0.02289773282029397,0.23830371755872162,1.5762763806244282,1.4185753624479818,1.786366797217846,1.5780801317342081,1.3570751478720802,1.830284689853914,0.19737146040070808,0.0033698248525452588,0.38604581325237347
55,0.13,0.05716139794721976,0.0059464628892287865,0.12907470753536457,1.5576876885832516,1.4236271381949555,1.6887936386836544,1.5346300634578842,1.3290290666088909,1.7543688828275892,0.12857724451301927,0.016064898850696122,0.2859820418740457
56,0.131,0.13678508356710428,0.10631857453364843,0.21477363937479838,1.6563498470332056,1.408518687047471,1.794326939281408,1.6765789299004523,1.5712479089669942,1.7432453981434164,0.07979344288131529,0.007210393398468446,0.24567289262329003
57,0.132,0.11436855061873642,0.08507127093997037,0.13619159070241263,1.689135338569224,1.63831666134798,1.750051908334937,1.6341969358970299,1.5812663728304484,1.672851222526899,0.19484572848117093,0.15490530124097418,0.2497405432061628
58,0.133,0.13782553699790814,0.11872392506592729,0.156927148929889,1.531813327223294,1.5304695129251669,1.533157141521421,1.5621519679352742,1.5582159961496922,1.5660879397208562,0.09340793077561545,0.058690777695517476,0.12812508385571342
59,0.134,0.0741358483364577,0.036568852637581965,0.13913442240215174,1.572546180910295,1.4627441648137378,1.6958126072335113,1.5736859826282794,1.2286654278232765,1.728168888635555,0.12734440298321026,0.039031743993678335,0.2690579989743319
60,0.135,0.051945458455519115,0.0008762321506599078,0.11505421222947924,1.3592493714816367,1.0735970490285305,1.6019785218371192,1.513018841974398,1.3696351342440247,1.6802792003679967,0.15670425966822973,0.007234390834246643,0.2825955938129514
61,0.136,0.080194759270098,0.036926265160100405,0.10439331158764517,1.591152214303288,1.4489478532275393,1.6801009230837476,1.6310304207445703,1.3987732567198936,1.7678088949578485,0.12772779400527667,0.02577588330083492,0.2623222687901832
