,bh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
94,0.121,0.05913683119824827,0.025155281346845516,0.08715343440303362,1.44888770406126,1.3871681291279392,1.547018573431386,1.3589152177098722,1.2666928344147645,1.4917390304775249,0.3323899855684265,0.28438436420674,0.3726152880503603
95,0.122,0.10155892593934114,0.06320164935423571,0.1378973984936515,1.2633648035872527,1.222416556283508,1.302157879980274,1.2954863987622587,1.271300065182621,1.3210164175407655,0.4099094842275025,0.3846767878768465,0.433814143928124
96,0.123,0.08349552787176116,0.024273601389872026,0.16592634023403044,1.4457143322344579,1.3284929996743224,1.5981125472005229,1.2842420071924423,1.1569870842456353,1.4920311619824584,0.27410972989798,0.16640605446535686,0.37173328974306113
97,0.124,0.11748728093006466,0.020260916622782083,0.2194203579530016,1.2831778222492825,1.1782513852323724,1.3515986625995102,1.312098513279592,1.222556233511098,1.5037653922613612,0.310432481926931,0.12172827137523869,0.4401117541236256
98,0.125,0.11975105802361466,0.1197510580236147,0.1197510580236147,1.302329070469044,1.302329070469044,1.302329070469044,1.426832511940321,1.4268325119403213,1.4268325119403213,0.22708601882841176,0.22708601882841167,0.22708601882841167
99,0.126,0.0954696626854057,0.033879741112790206,0.16398534966676856,1.3812673411777479,1.352698128666117,1.4309897695300942,1.4319174347403174,1.303734316682235,1.5337667826699817,0.2505865142150763,0.16763126989637545,0.33887097551835543
100,0.127,0.0807422493787703,0.04331575370954063,0.11963645076051878,1.4802484918368,1.4449484888334212,1.516932808683448,1.438017709675011,1.4115149106329772,1.4635204030928173,0.17822208083147514,0.1189393881860586,0.2352676907355552
101,0.128,0.06376922911121737,0.01428323661346693,0.13226994606635137,1.4404246844075446,1.3548185471865246,1.601580029412826,1.3204949868376183,1.195442948048056,1.3962038956525333,0.2861207742874886,0.19874967556969317,0.39236835396416564
102,0.129,0.07455502734342695,0.006280235373146924,0.1366327174832148,1.4146946506422908,1.2848446740826773,1.490337592508238,1.4220197518638138,1.3271495440475967,1.4840088890290863,0.2328200587003947,0.1346526117569694,0.30737602358913085
103,0.13,0.037854651560101836,0.029740516699676832,0.050419001562644804,1.3629964330285547,1.177562338838578,1.5397267552959373,1.326968348472956,1.1581438083822042,1.4256057270182858,0.2498098142849138,0.171922353461253,0.372818071255587
104,0.132,0.08253521325050071,0.01845328664909589,0.14661713985190553,1.5451535719602822,1.4938652423752221,1.5964419015453426,1.4079771379491648,1.3584125131025122,1.4575417627958176,0.21408870063143257,0.20034543127409707,0.22783196998876812
105,0.133,0.09375473163773908,0.07435157775878962,0.1314795786266961,1.2977628096930498,0.9820650164623407,1.5662614710077087,1.4025533430120727,1.3920414811295823,1.416843196537112,0.32633718048119037,0.2462497645378687,0.40629791913668717
106,0.134,0.027215738915612065,0.027215738915612065,0.027215738915612065,1.1535554943323976,1.1535554943323976,1.1535554943323976,1.22656142581251,1.2265614258125097,1.2265614258125097,0.41716626081930885,0.4171662608193089,0.4171662608193089
107,0.135,0.021193995558172717,0.017502531002186,0.02481834257677786,1.3861020496321783,1.333858077441813,1.4373961314190822,1.328451038963006,1.3108061829948445,1.346422651523171,0.33598308038371383,0.32999071002112595,0.3420864205678309
108,0.136,0.04872664757782967,0.009762000231351205,0.1327541399971623,1.327327848433835,1.2463998646397592,1.432613166617147,1.3505925643974037,1.3163555678346344,1.3831774685080704,0.32503872445276316,0.24535426005073221,0.4145547128366928
109,0.137,0.1017300749472155,0.07554555007740822,0.14392663530863625,1.3591678241376877,1.3207934770353342,1.403691404977784,1.1933458738599636,1.146445054777798,1.2492362920144298,0.4236075084109371,0.3809696053097231,0.47274785814608117
110,0.138,0.08935571552870207,0.045630304923808956,0.13012396152010175,1.3741615258780668,1.2584792608523894,1.444272358933869,1.2538246536167044,1.0987521983666884,1.3546975383058257,0.3811421502120085,0.2522257336402056,0.4961168670780171
111,0.139,0.058236860644189266,0.044531546067286654,0.07039063017465008,1.3585015068007562,1.278903686807379,1.4290882528326183,1.3642525980353404,1.3113980525075806,1.411123610107128,0.35497268941020566,0.3132469354928617,0.4020251353169979
112,0.14,0.14206898422625705,0.14206898422625705,0.14206898422625705,1.307573975197722,1.3075739751977224,1.3075739751977224,1.393301770594021,1.393301770594021,1.393301770594021,0.38671452435455494,0.38671452435455483,0.38671452435455483
113,0.141,0.10301907598499263,0.05254122393984058,0.15159210342466722,1.3795099335102399,1.3413082789833863,1.4192096921361859,1.2860508740092533,1.2599320297359267,1.3131939866854554,0.2861912460393465,0.26392579588717635,0.307616490525397
114,0.142,0.08517422311290304,0.08517422311290308,0.08517422311290308,1.2518385534908403,1.25183855349084,1.25183855349084,1.3396632875982004,1.3396632875982004,1.3396632875982004,0.35242352823592743,0.3524235282359274,0.3524235282359274
115,0.144,0.08811706461378346,0.08811706461378349,0.08811706461378349,1.402447176616272,1.4024471766162716,1.4024471766162716,1.3537968141943135,1.3537968141943137,1.3537968141943137,0.33068941674760516,0.33068941674760505,0.33068941674760505
116,0.145,0.015123881937521974,0.01145685316285009,0.018655094831650464,1.4366789043031505,1.4232879618454584,1.4505848830092158,1.2539511156147458,1.1732802975288346,1.337724657473193,0.4054301308644665,0.33617294593290875,0.4721222348726333
117,0.147,0.05736929216471249,0.05736929216471249,0.05736929216471249,1.3087008713954151,1.3087008713954151,1.3087008713954151,0.9985634913975584,0.9985634913975584,0.9985634913975584,0.4670874733918993,0.4670874733918993,0.4670874733918993
118,0.148,0.02205254778346526,0.022052547783465267,0.022052547783465267,1.3025922556799598,1.3025922556799603,1.3025922556799603,1.2039031168444778,1.2039031168444776,1.2039031168444776,0.402257738032857,0.40225773803285686,0.40225773803285686
119,0.157,0.07294755507770533,0.06459484588098892,0.08114266598769122,1.339972011730036,1.2813165083593203,1.3975208074899834,1.1616241220266286,1.1139957827971823,1.2101683908566407,0.45645749688164855,0.45459670758429377,0.4582831769469778
