,kh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
21,0.045,0.07584087862344077,0.00043017162804849925,0.27016397580351825,1.8528497344523722,1.581397962480001,2.070515095417877,1.5406826622928969,1.3448191009043415,1.7072096863662845,0.20009080664791018,0.007210447950061451,0.30424568286935066
22,0.046,0.053372236427893446,0.03349073596280721,0.09443673508350968,1.8843389559704224,1.5809837330859295,2.0106795021740362,1.6036665536498962,1.274206338313883,1.9818517600494412,0.1428671671046004,0.01619233510061288,0.26782129862450343
23,0.047,0.07183579178673255,0.047466117784332434,0.09839769783312613,1.7221256662783595,1.5470414572123599,1.8246413767762144,1.4808537600072593,1.37629885982618,1.585127912055785,0.09890650342420429,0.030182599943020777,0.13995023011902125
24,0.048,0.05455893132152619,0.001412105715968072,0.1449563256241459,1.7075376433573086,1.3613121741834022,1.8493039858722746,1.5236035157959744,1.447670949969321,1.6043307338367097,0.15453160226170415,0.011753149437320753,0.45614745440716664
25,0.049,0.09529019637659256,0.00768321407410171,0.22142537507256685,1.6290029034058273,1.3192711569973619,1.9162554780018273,1.5132359563065432,1.233274752170793,1.7010610592731643,0.1912288112862508,0.03560779406645465,0.4609159043822129
26,0.05,0.09467354171664001,0.023830578611240837,0.15756577528217255,1.8094588780934853,1.7071131486414435,1.8798239388793798,1.6300319329723156,1.4318275496524562,1.7436392544540267,0.0431318723815747,0.009768770779799096,0.083777583877278
27,0.051,0.10640668447375257,0.014028852888130312,0.19139940880593587,1.737675899681828,1.526437525414525,1.8615063639167557,1.4095173599785336,0.49144232302948954,1.6535301749251434,0.2019855651425795,0.06911258428025502,0.44802109786469013
28,0.052,0.11413854395496234,0.012832139670663885,0.21767171113621686,1.637296711408078,1.3077908309441153,1.8401968591248388,1.3613453120459154,1.0620778550842858,1.5986586903088424,0.17371845516739245,0.04272734705931055,0.39431834871118937
29,0.053,0.07432785919871951,0.022893683229302245,0.18200695080350732,1.5932015192763633,1.3120160790515205,1.8099347211270511,1.4667417501428053,1.1579330730512252,1.8838617100993593,0.1986833951529458,0.07847658485026636,0.3827469457951648
30,0.054,0.07510067291006768,0.03706500356302779,0.13852395286998345,1.5846690787324043,1.3081818481399212,1.7240756261029901,1.4443395317288583,1.141094584129598,1.6926299959313793,0.10501915308556789,0.00996402865561977,0.3808608141485278
31,0.055,0.0571745191513926,0.024251052297616815,0.08879968915603383,1.3950177485451016,0.7916163101914726,1.789126162659002,1.4603023422395205,1.180419305175579,1.8129255216821238,0.14746567979259473,0.0053969626937299415,0.3280237347620037
32,0.056,0.09329366252802863,0.0026593831613956303,0.18895855797358174,1.5544366408224701,1.4001709233439825,1.8314730425577446,1.487153668268771,0.9986181925664072,1.6678238369117302,0.14870715669824466,0.0529932521432342,0.3253642234209937
33,0.057,0.12448053365674054,0.038100285904747955,0.21590927525659398,1.506962989242898,1.3302503176892793,1.6410401130812267,1.447905153485206,1.1207380108479439,1.6100784746866605,0.24786318107629507,0.10917793290955861,0.488271045984338
34,0.058,0.10097789328075345,0.08356039081810358,0.12033067379480884,1.9997538469935567,1.9480716571172076,2.046267817882271,1.9955786872915349,1.6066744259943528,2.345592522458999,0.26887810731564565,0.21999900674221065,0.32318821906390677
35,0.059,0.09128194225243313,0.011338926678715604,0.17167862585612859,1.533937835693015,1.3833065271802047,1.689454422775861,1.4408593043622018,1.1319400832044282,1.6558553045998412,0.11253101296246437,0.06490664711365353,0.24445115275110987
36,0.06,0.07317295371005858,0.004894157660290199,0.1862779040433281,1.657352049249177,1.2331044741955624,1.9259670744134492,1.5408298260733633,1.2741173385968478,1.777394088235258,0.171226046374069,0.060188177894739216,0.42304983062257756
37,0.061,0.06794397279695354,0.004578051239298788,0.12722191598527405,1.7218836652691296,1.4823719662317427,2.1037796209460664,1.533957453288517,1.2596775867345777,1.8451577253922475,0.10558956983449155,0.019739265059486998,0.34822103183326625
38,0.062,0.07742443567890638,0.032861383172609275,0.1924126778752345,1.667896396804541,1.2814924419421878,2.049646228811068,1.5034353299780274,1.1990020076566796,1.7730867882139467,0.20037307118577855,0.005980888830555301,0.44194630439410937
39,0.063,0.1403266289191774,0.05169526804796831,0.2788136852430126,1.6483673214861212,1.2128714851367906,2.0628487276602194,1.546267994277644,1.310385366989429,1.7887381287239836,0.13238453440069428,0.011371112255699412,0.3917914418056174
40,0.064,0.025887230950382454,0.013417379780180089,0.037451946903389065,1.6241293290783538,1.3133432853119824,2.033213896326359,1.4405622068263315,1.3060245300280604,1.5988559834773748,0.25949798949657776,0.12929836837205635,0.3655476808473316
41,0.065,0.10961422362150608,0.02118059539706276,0.22039244963561203,1.6017484793384562,1.0814663782776146,1.9721162735957831,1.437021410622436,1.0907658826373867,1.6948644077233435,0.20412472464326276,0.005539987465016614,0.48552167100973853
42,0.066,0.039933870067885444,0.012640249435485749,0.0863702701419219,1.5924812201976013,1.351725259709078,1.6778636572568457,1.4773437318415323,1.341034154247125,1.5847764357540663,0.09134646980183916,0.011990228904425485,0.22447727119306887
43,0.067,0.12441492387446182,0.08242273584667781,0.170744545211885,1.681412591444011,1.2969351778250957,1.8153889505982121,1.1487373951009843,0.37064934827329327,1.5673425976898232,0.14957944090778003,0.013784387560175615,0.2942478092583928
44,0.068,0.08399982369661872,0.00405494390207254,0.2107846073609867,1.651687798876951,1.3683433835711016,1.8390603656093087,1.642640837617136,1.1686760049547733,1.9649109004975167,0.1357218856248833,0.025236816188548134,0.24013513646335927
