,ph,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
28,0.071,0.03568588430673423,0.009397873737287388,0.05774812869435921,1.5978176823933785,1.5244139112849422,1.6245749628359691,1.4968724672822686,1.0851570233992192,1.7635575340880476,0.08174240833694595,0.05071296910224256,0.11094838459925947
29,0.073,0.12454576876478954,0.12454576876478955,0.12454576876478955,1.563418646381207,1.563418646381207,1.563418646381207,1.4275958319189497,1.4275958319189495,1.4275958319189495,0.0954851928325723,0.09548519283257231,0.09548519283257231
30,0.074,0.15327596764713536,0.15327596764713536,0.15327596764713536,1.575932896887897,1.575932896887897,1.575932896887897,1.1231785737354263,1.123178573735426,1.123178573735426,0.24526226625675243,0.24526226625675243,0.24526226625675243
31,0.075,0.07815613067056706,0.07815613067056708,0.07815613067056708,1.4453824673350442,1.4453824673350442,1.4453824673350442,1.541244852222462,1.541244852222462,1.541244852222462,0.0006943820780461206,0.0006943820780461207,0.0006943820780461207
32,0.076,0.05641537140866717,0.021605747459100565,0.1031497952300735,1.5480483565203829,1.5257194058287236,1.5697814450166139,1.4958306348071826,1.2668627666782637,1.7520615837967826,0.07499630289903636,0.028186397749738634,0.1861372953399178
33,0.078,0.05862149625732568,0.016937366366246903,0.09881921960098551,1.5245823159730925,1.4912601431132118,1.6607733840063095,1.5833991042901234,1.2010127263224581,1.8101625153118637,0.0808425185171666,0.05030665907748765,0.16522131857565633
34,0.079,0.05816757253184044,0.058167572531840434,0.058167572531840434,1.278027379982239,1.278027379982239,1.278027379982239,1.2309226146164907,1.2309226146164907,1.2309226146164907,0.07644032965358502,0.076440329653585,0.076440329653585
35,0.08,0.11698737492085158,0.02049847258181839,0.22419726640866625,1.588360905484975,1.5505107663359434,1.6224260307191034,1.507967327286179,1.4988891410660683,1.5180542008640798,0.11286333781939677,0.11019877873273022,0.11582395902680404
36,0.082,0.1424677941251392,0.1424677941251392,0.1424677941251392,1.4527385657995653,1.4527385657995653,1.4527385657995653,1.2360804705817185,1.2360804705817185,1.2360804705817185,0.14043899268921353,0.14043899268921353,0.14043899268921353
37,0.083,0.04268507494071425,0.016741464859637407,0.05176533846909115,1.4517417785992666,1.4198293260027914,1.5429202145891965,1.6358520691818041,1.5755392446001693,1.8081744251293328,0.5083139721015775,0.15222930552595706,0.6329436054030446
38,0.084,0.22138972530928094,0.22138972530928094,0.22138972530928094,1.421119748305404,1.421119748305404,1.421119748305404,1.1429247226359271,1.1429247226359274,1.1429247226359274,0.21783169977781627,0.21783169977781627,0.21783169977781627
39,0.085,0.06159601945089312,0.06159601945089312,0.06159601945089312,1.437972631024614,1.4379726310246137,1.4379726310246137,1.3398282054282709,1.339828205428271,1.339828205428271,0.1955520599711252,0.1955520599711252,0.1955520599711252
40,0.086,0.11886709795656203,0.03264714429591278,0.15910307633153165,1.6624685507298005,1.4128004526878808,1.7789803298160296,1.457718216915499,1.209149678463168,1.5737168681932536,0.321389139717746,0.21791408356680703,0.3696774992548508
41,0.087,0.1693143912350061,0.1693143912350061,0.1693143912350061,1.7553064157631992,1.755306415763199,1.755306415763199,1.7141334828788983,1.714133482878898,1.714133482878898,0.1673205453235153,0.16732054532351526,0.16732054532351526
42,0.088,0.06567044479704312,0.052941343319152456,0.08203643241147394,1.3497453794615657,1.3385255537450933,1.3641708696684585,1.3321541475816272,1.2661447528836192,1.4170233693362089,0.26423770975030314,0.25989483903036065,0.2698214006759436
43,0.09,0.0670360176493438,0.026623821306230817,0.09414932181796534,1.512214798955377,1.340830419263903,1.6964852665876227,1.261796446045379,1.0827729889171611,1.467134536589039,0.33015087281877653,0.28871384069919404,0.369157723208496
44,0.091,0.0262291496996074,0.0262291496996074,0.0262291496996074,1.3487460547011116,1.3487460547011116,1.3487460547011116,1.4272097860520723,1.4272097860520723,1.4272097860520723,0.4130757843497458,0.4130757843497458,0.4130757843497458
45,0.092,0.0362935423850991,0.0362935423850991,0.0362935423850991,1.3767601089028814,1.3767601089028814,1.3767601089028814,1.3497960990788942,1.3497960990788944,1.3497960990788944,0.406492877006529,0.40649287700652903,0.40649287700652903
46,0.096,0.09938431959657354,0.09938431959657351,0.09938431959657351,1.5965260902881264,1.5965260902881264,1.5965260902881264,2.1729951368039844,2.1729951368039853,2.1729951368039853,0.18717617409251625,0.18717617409251622,0.18717617409251622
47,0.097,0.21031229678186983,0.09947454167459409,0.30267709270459975,1.3880969562965475,1.380840740438266,1.3941438028451154,1.619914019405149,1.2415386603279754,1.9352268186361268,0.20004565467888352,0.03825677061734208,0.39419231555273326
48,0.098,0.08564242516475915,0.007499654836046533,0.15410859497161858,1.573306453927814,1.5408308228207463,1.6004827181188384,1.6991180228282783,1.0172643088767968,2.110536173416267,0.1273527501689248,0.08868796369535917,0.15713706419800527
49,0.099,0.10772083790061303,0.04734485977879115,0.1886880711313434,1.4381566797712817,0.9618036347412972,1.7003051868288275,1.4454338857105418,1.4382595407456016,1.4563963567184888,0.13306935441446038,0.11184155714254201,0.15455689357879185
50,0.1,0.11586800618762848,0.11586800618762846,0.11586800618762846,1.6286821243543663,1.6286821243543663,1.6286821243543663,1.5444777232175642,1.544477723217564,1.544477723217564,0.033456025626035106,0.033456025626035106,0.033456025626035106
51,0.102,0.16275075961089142,0.12859501382883942,0.18779830651772958,1.5305192889206947,1.513892741655626,1.553191853373061,1.6716563940987834,1.4864341078053576,1.8074860707139624,0.10304005021805736,0.09333168892299523,0.11015951516776958
52,0.104,0.08575164131805811,0.07468384763469019,0.09589711886114538,1.5955237013135657,1.5934365940742796,1.5978005455746054,1.4693242571902974,1.4630606035638225,1.4750659396812327,0.05726460568696649,0.05478296542658174,0.05997184960738623
53,0.105,0.03847266311910143,0.0019154034693931964,0.0729484053392385,1.5870899450694989,1.559680006625373,1.6200068414824274,1.4437876200327007,1.385457892883957,1.4739035367978714,0.05961033137512787,0.004862389793696144,0.1551991060886084
54,0.108,0.11268661855033613,0.11268661855033613,0.11268661855033613,1.4769093380059153,1.4769093380059155,1.4769093380059155,1.615741905802172,1.6157419058021723,1.6157419058021723,0.0038630547144958617,0.003863054714495861,0.003863054714495861
55,0.109,0.019729529119306314,0.019729529119306317,0.019729529119306317,1.5513790998641135,1.5513790998641133,1.5513790998641133,1.4047651369748644,1.4047651369748642,1.4047651369748642,0.010899222358579987,0.010899222358579987,0.010899222358579987
56,0.11,0.13042759439501309,0.10803476834426862,0.1546864892833196,1.5240983906708414,1.5076031255400009,1.541968261229252,1.4579463438972298,1.3702332755760325,1.5529688345785269,0.04494932915831867,0.03876230185446446,0.051651942070827364
57,0.111,0.03823212661736122,0.03823212661736123,0.03823212661736123,1.6542504604773256,1.6542504604773258,1.6542504604773258,1.6151018170617304,1.6151018170617302,1.6151018170617302,0.3998423238012887,0.39984232380128876,0.39984232380128876
58,0.113,0.1310335374498848,0.07351920266272699,0.17038545072530856,1.7329257116967736,1.6483383669074503,1.7908012633947317,1.2932121805343386,1.1061252515668156,1.421219026670012,0.28425694998082834,0.1667408497151679,0.36466270279417495
59,0.114,0.16236751510848949,0.0681323810627594,0.23147328007535825,1.4852941040797818,1.4725661155664904,1.5026504520524515,1.2015861163120491,1.1356399282836893,1.249946654199513,0.11168254313276378,0.09904274400911768,0.12095172915677091
60,0.115,0.10001956750578724,0.004835581635966461,0.26304935989803846,1.2556381712324285,1.0497057499523235,1.4622106430991928,1.3592365196289298,1.1840156580237182,1.557359329171566,0.13667370315226113,0.1195077545539394,0.19280339839557709
61,0.117,0.022186408867539396,0.0221864088675394,0.0221864088675394,1.4875653916682106,1.4875653916682106,1.4875653916682106,1.4176184395941487,1.4176184395941487,1.4176184395941487,0.13492718486897698,0.13492718486897695,0.13492718486897695
62,0.118,0.07386416789743964,0.01997907670274356,0.14440576004903155,1.4332382536165023,1.1863061495247462,1.6252904850429624,1.2253464164622165,0.9505238855029107,1.7669216742470626,0.19748110939174857,0.14083010835369972,0.30121051688191836
63,0.12,0.19813506552910462,0.0012929197187263287,0.3221737992390192,1.8346924852957351,1.2637592001641453,2.099432137953915,0.9010678096588081,0.570458449588116,1.6242925513377215,1.2832773311419778,0.16377492878116698,2.0641189959621955
64,0.121,0.1082923022800653,0.009497366050198033,0.16361746656879095,1.1119437750220733,0.9286451395192765,1.4392627669913536,0.9151482716083823,0.6701001343726116,1.3527342309579735,0.43887714137067174,0.18149890764993143,0.5830089522542863
65,0.122,0.24820729275789113,0.058499393902895325,0.5011928505378592,1.6111514790942985,1.403541196746528,1.8174600026444645,1.6292463906113381,1.0373154916861953,2.054824320600499,0.19561179950393323,0.16998449501362828,0.21849346750304183
66,0.123,0.12196057754759355,0.056644749757721304,0.15977500416278276,1.4466659465577836,1.386621343411454,1.4814286115372368,1.5598637398162147,1.5517257003512128,1.5739203534375823,0.2269554924001515,0.2172437605043729,0.23257807402402322
67,0.124,0.18908240187729794,0.11450420942121482,0.24035490919085511,1.5849305202776207,1.467959748344435,1.6653479259816864,1.778454119477952,1.3583134700093245,2.067300815987634,0.2384607484446977,0.2226351048182528,0.2614798664467994
68,0.125,0.18745031564854198,0.08575368396214562,0.2839054092886432,1.4726660225737958,1.343953740828003,1.6370488747783325,1.5540738885826872,1.090030014776633,1.9958087423869773,0.5678489270382099,0.20411412911092777,1.077280656108283
69,0.128,0.024488045320694322,0.0009611570752792037,0.042786736178239415,1.8293423712134436,1.3959272580975886,2.1664430147479976,1.6579657884589831,0.9964106654399594,2.172508661918224,0.21335618303626236,0.16674870617765106,0.2732800818544769
70,0.129,0.1256181396196443,0.1256181396196443,0.1256181396196443,1.357575093392209,1.357575093392209,1.357575093392209,1.1946462952362338,1.1946462952362336,1.1946462952362336,0.31705544906194755,0.3170554490619476,0.3170554490619476
71,0.13,0.02558215827893176,0.023731847143514544,0.026969891630494673,1.542460383487305,1.2769473330513896,1.7415951713142412,1.6847461214192203,1.1567037764422814,2.0807778801519246,0.19304885029291963,0.1198346469094563,0.29066778813753735
72,0.131,0.1569600037338508,0.010004966012868492,0.24268377573775715,1.701315913569215,1.4285791445975213,1.8604123621360362,0.666035625007499,0.36496265229228586,1.1821607210907223,0.3647273199359071,0.31051637642188784,0.396350370319085
73,0.132,0.024465065480597112,0.011479829838781073,0.03897797590380327,1.6940665460859983,1.6773714052536528,1.709004303672834,1.275353210767305,1.0362854138251658,1.5425466308791067,0.09833299743049723,0.093525347131672,0.10370625364683131
74,0.133,0.07305402702355518,0.017501296394173162,0.13941053222620978,1.4248858928993364,1.2363061731540663,1.608647284798309,1.2727383296527885,0.8677386502252143,1.5339412053227133,0.20406303176770185,0.09848589567462367,0.3489945820693309
75,0.134,0.06364401446021553,0.040047453809591876,0.08068597493011041,1.3567900305185259,1.3107295030543051,1.3900559670204629,1.489578822740123,1.2854622087239629,1.63699637730735,0.16581091612930543,0.03463445271267052,0.34743986547541533
76,0.135,0.08814307974965647,0.030956942894774377,0.15168323181063653,1.48863504721602,1.4682492849928097,1.5069822332169092,0.8495230701372223,0.6532785952969833,1.067572486626377,0.08053345007536264,0.06227156887126569,0.09696914315904986
77,0.136,0.156639455654095,0.156639455654095,0.156639455654095,1.6312382130195482,1.6312382130195482,1.6312382130195482,1.6619877488909314,1.6619877488909314,1.6619877488909314,0.04508218683800677,0.04508218683800677,0.04508218683800677
78,0.138,0.07077965507981518,0.039518163990656024,0.10047807161451643,1.0164623284795842,0.6326820801699723,1.4204415372265442,1.0320544063502957,0.789653204576998,1.2623355480349288,0.07172753709257912,0.025007601847611208,0.11611147557529859
79,0.139,0.0695424732875887,0.031025122547093893,0.12372708866195707,1.4351152042541993,1.380042243459898,1.5393069239471955,1.245915770109473,0.9321274426871629,1.4620148860993991,0.032645649392471617,0.005522169810092137,0.0726935151730399
80,0.14,0.04749572195970749,0.02692668810465621,0.07479970192827567,1.401511374020917,1.1485199362291596,1.6081572643746294,1.4425713905957933,1.2377827525554577,1.5838865563207893,0.13430312086133955,0.0008341689649144176,0.41839500297518195
81,0.141,0.21570445539395602,0.05946796720982418,0.31806629248011137,1.292294425318075,1.1988911892725496,1.4348572592822981,1.7151687040883947,1.6547666603855085,1.7547424568592513,0.4244621033188933,0.015142533093068934,0.6926369941565025
82,0.142,0.06706613062524068,0.030231101782816107,0.10390115946766526,1.5626510421232083,1.4344089658728174,1.6908931183735987,1.5057600409426737,1.326131118681392,1.6853889632039551,0.1678732815472026,0.12387013598852654,0.21187642710587865
83,0.143,0.06317697726995847,0.01961488226882583,0.11761918047701826,1.797535910741475,1.6707858866684218,1.9379583853228597,1.5755059591291685,1.4319113173497657,1.7220669553701755,0.24220379242577827,0.036095467066313947,0.33731448024717436
84,0.146,0.22444337157969968,0.2034853055042503,0.24190842664257423,0.7380883028004666,0.3298962702875185,1.0782483298945895,1.646990729287216,1.2575654672892027,1.9715117809522276,0.33114721067012826,0.10102769267541159,0.5229134756657254
85,0.147,0.11908970054284261,0.07019756345350249,0.16788735542203667,1.3768871922755288,0.9065046394027457,1.5950422078418673,1.5101535617147948,1.2177787077270816,1.8482632248994926,0.16062822642132144,0.09273595997646428,0.24684690915937205
86,0.148,0.07931652214499921,0.03837160074400603,0.1202614435459924,1.7061286673591882,1.68011839802015,1.7321389366982265,1.6676657806855402,1.5761493899707688,1.7591821714003122,0.2591372907008335,0.228817020329211,0.2894575610724559
87,0.149,0.05113230162474534,0.029055308156670786,0.08148816764334788,1.605610318285499,1.4862683215230783,1.6924044977490775,1.0373914323739415,0.961633356092334,1.1415587872611512,0.24270714523651263,0.2290907338026499,0.2526099899156856
88,0.15,0.07356060915997521,0.07356060915997521,0.07356060915997521,1.7217128568451505,1.72171285684515,1.72171285684515,1.3865968154436346,1.3865968154436343,1.3865968154436343,0.1580760018574507,0.15807600185745074,0.15807600185745074
89,0.152,0.1210239125031295,0.12102391250312947,0.12102391250312947,1.576248177183132,1.576248177183132,1.576248177183132,1.9479717739753906,1.9479717739753906,1.9479717739753906,0.11989089547702662,0.11989089547702664,0.11989089547702664
90,0.153,0.10030600763673064,0.04573262533876997,0.16235748903213995,0.9679559439357871,0.5954971671360298,1.2803597901689594,1.0029319040334743,0.44284682630505623,1.5051839516658998,0.33731478549444843,0.11944687679296111,0.4964779431209502
91,0.154,0.12773881761607922,0.10591306359800734,0.14295070678018992,1.8028927951579317,1.5870464452784752,1.9533311602254315,1.6956041439830938,1.533147601854832,1.8088314309209728,0.4639244272922089,0.20774584689485748,0.6424731348418782
92,0.156,0.03327677020950683,0.025049277719587273,0.04084606330023284,1.4713938747239659,1.2795239484623242,1.679948142399663,1.6119011232369937,1.554347684682697,1.6744592086220988,0.18536579312993917,0.18195997772057138,0.18906776640099113
93,0.159,0.04602938002154765,0.04602938002154765,0.04602938002154765,1.4529252004598778,1.452925200459878,1.452925200459878,1.6934236628477037,1.6934236628477035,1.6934236628477035,0.20763613029951145,0.20763613029951142,0.20763613029951142
94,0.161,0.05112170679573032,0.05112170679573031,0.05112170679573031,1.1706780952563216,1.1706780952563218,1.1706780952563218,1.1620152527934307,1.1620152527934307,1.1620152527934307,0.1104804499375514,0.11048044993755138,0.11048044993755138
95,0.162,0.0574104558950596,0.041437327039652236,0.07089305816518711,1.3596912651027524,1.2011158409627694,1.597025911536049,1.6090524251747074,1.33241224526083,1.984220529109644,0.14501605775122098,0.10671477194490164,0.2334537705230138
96,0.163,0.11668633738963748,0.007601249522521121,0.19850015328997475,1.248442421997422,1.1859898708551744,1.3317124901870854,1.0843597707489296,0.7959786179426133,1.4688679744906845,0.25558517053191665,0.17611594662479124,0.3615441357414172
97,0.164,0.08997031147973628,0.01857726185874881,0.21851616547434416,1.735801185867424,1.327489158358246,2.006413429703929,1.575359484134428,1.1022404964405397,1.8394014181467842,0.16533554642986628,0.056211630909212634,0.2566988756690353
98,0.166,0.0983169190972727,0.06635773402033875,0.17282859038962617,1.4796449187074054,1.3488547367148538,1.62006471701582,1.3899127691371798,1.1268055256881666,1.6679546173797777,0.1985466155382264,0.05474581452196415,0.3090050045653984
99,0.167,0.12950887081513252,0.12950887081513254,0.12950887081513254,1.824166137853438,1.8241661378534375,1.8241661378534375,1.0915718195732511,1.0915718195732513,1.0915718195732513,0.05753482535294314,0.057534825352943145,0.057534825352943145
100,0.168,0.017096521926034926,0.013884461315740495,0.01904670158228511,1.5277811246229662,1.3689135977326035,1.6242364088064014,1.2985280258215028,1.168970114927869,1.3771881860069237,0.2420642584661793,0.17003456437468797,0.3607014016756945
101,0.169,0.12902702744563727,0.013387842812754016,0.28323700914317945,1.3711583695995229,1.193814851366395,1.5154375005726821,1.1948969465479584,0.8869979746160704,1.6006800938870454,0.03285552469100138,0.028071076940502926,0.03870147300904589
102,0.171,0.12842571518224596,0.09948090474090314,0.21155003260001487,1.259882389076076,0.7566474871271489,1.7201234061377328,1.3307848883725821,1.1572434053256253,1.5908197557170989,0.19059991041467986,0.015269411841814467,0.3054990415450165
103,0.172,0.09908463228987953,0.00874102641208512,0.19153598372650818,1.0704791737812442,0.4810703877660181,1.3994629513503867,1.4148900934394495,0.9361771866797435,1.7231450617201125,0.17838594655319967,0.06789130086844283,0.30976476565958216
104,0.174,0.12084680833983262,0.07703155145396484,0.18877964259263885,1.1447707012583872,0.5898056948486177,1.599579908243488,1.1643073907360064,0.7778737646008372,1.3933679297394312,0.5938801577100948,0.03933904273400139,1.1935146595915083
105,0.176,0.05329995517118033,0.053299955171180316,0.053299955171180316,1.5965151247873952,1.5965151247873954,1.5965151247873954,2.486552673625083,2.4865526736250825,2.4865526736250825,0.22511865632304312,0.2251186563230431,0.2251186563230431
106,0.177,0.11608991620567476,0.07473353921846249,0.13761215989925676,1.422028823830964,1.2064865967128997,1.587945211956424,1.4635101409145785,0.9960805634165703,1.6773760779589142,0.17858531642468842,0.06396717740543591,0.26160484805709944
107,0.178,0.13049125126199843,0.13049125126199843,0.13049125126199843,1.2549161026187583,1.2549161026187583,1.2549161026187583,0.9308808034209614,0.9308808034209614,0.9308808034209614,0.05881402063154837,0.05881402063154838,0.05881402063154838
108,0.18,0.10194198107719525,0.10194198107719525,0.10194198107719525,1.526403817134746,1.526403817134746,1.526403817134746,1.6246357142065062,1.6246357142065064,1.6246357142065064,0.06707617133193453,0.06707617133193453,0.06707617133193453
109,0.181,0.14491051484649228,0.05938768057550826,0.2334650282515398,0.9311645257747921,0.1721231254836826,1.608969943718238,1.4913451604883066,0.561188293430845,2.6504139743855184,0.3785344958181298,0.08650904711852077,0.8464398904563558
110,0.182,0.0424988303045484,0.017774249185430753,0.08576684726300429,1.0067145554609715,0.7825232664278176,1.3990493112689915,1.3085216063465146,1.2008033117847354,1.4970286218296278,0.14830333536099607,0.008203444445488034,0.39347814446313517
111,0.183,0.13651714435894924,0.13651714435894924,0.13651714435894924,1.6473817024144843,1.6473817024144843,1.6473817024144843,1.2466946297379873,1.2466946297379873,1.2466946297379873,0.1076520502160841,0.1076520502160841,0.1076520502160841
112,0.185,0.07143696932335838,0.07143696932335841,0.07143696932335841,1.3851246387951583,1.3851246387951583,1.3851246387951583,0.9973298872259516,0.9973298872259515,0.9973298872259515,0.24294397552003688,0.2429439755200369,0.2429439755200369
113,0.186,0.11385073187635789,0.04669095409471819,0.1580500232147203,0.9445887828366412,0.8003556752475808,1.1948918186646906,1.0455543813914026,0.7652827647319972,1.2440733330198006,0.1926201630925228,0.07702704446066978,0.4467910095211039
114,0.188,0.08092094259771011,0.0002574297790999409,0.15150151631399403,1.1451860602708208,1.1265218925496456,1.1665165376664497,1.722674055111465,1.5262190688551631,1.8945721680857286,0.2981856107905134,0.1267538766869345,0.4481883781311449
115,0.189,0.12431803279609588,0.0060566402784845265,0.22248421676689212,0.9106485649751092,0.5791885805860504,1.4551138953221845,1.2834404439399452,0.618180643641219,2.0027908075344727,0.2185930717025927,0.04145679933424302,0.4078939961305442
116,0.19,0.10609608788005227,0.0035935659935937606,0.22141142500231809,1.3197380352447399,1.1242514431842145,1.4935038948540948,0.9929764868327577,0.5092447278984028,1.4229602725521842,0.13980627789516004,0.11748009448396364,0.16492323423275598
117,0.192,0.05833072956062012,0.004845599283146482,0.10389475458099794,1.4461337645390697,1.3377760820408924,1.5836439371841833,1.2389072879427614,0.8931401437073553,1.4998074824567433,0.1809647460730786,0.11025111451997406,0.24106731203537898
118,0.195,0.1028791250129496,0.1028791250129496,0.1028791250129496,1.282778996517284,1.282778996517284,1.282778996517284,1.1887533689505356,1.1887533689505356,1.1887533689505356,0.3335729061817714,0.3335729061817714,0.3335729061817714
119,0.196,0.1416504648318063,0.05111202598225791,0.21477766544105695,1.4393269523616992,1.4338497193380524,1.443750871342337,1.353066494326912,1.1511408210289997,1.6030697088862316,0.11522525862933665,0.003337111314381562,0.25375344101928093
120,0.197,0.1270433585641239,0.07681303585532726,0.19432175722241127,1.180762467728682,0.6677368562856534,1.5735997118411187,0.9147697996522294,0.4339992461592664,2.1993913340137308,0.11193384260974823,0.022784986939744373,0.265381634874111
121,0.2,0.105966999772389,0.04976036531070616,0.1512949307898752,1.3783911539787888,0.9205947432986115,1.747581807753125,1.3321753142289587,1.2803759030975925,1.396406584031853,0.23681750623064315,0.2166204115520306,0.2618619036321228
