,ph,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
12,0.047,0.05533727954546067,0.05533727954546067,0.05533727954546067,1.4214783660469827,1.4214783660469827,1.4214783660469827,1.2834628371239971,1.2834628371239971,1.2834628371239971,0.23383469169266813,0.23383469169266813,0.23383469169266813
13,0.048,0.15059144537574112,0.11636092940042585,0.16428365176586723,1.5705714305674596,1.5296948675251667,1.6727628381731918,0.5072922273441555,0.45924151737512414,0.6274190022667341,0.21590006232034553,0.2151844197246225,0.2176891688096531
14,0.049,0.06020754255589799,0.002126135031224907,0.1487839483084175,1.4557513662246713,1.327557140356687,1.6044584406468088,1.1984023926001126,0.9714634489054533,1.7473258517418988,0.23614799852187957,0.17838781657661035,0.3068447618386134
15,0.05,0.08919930556936603,0.0715641144506991,0.09360810334903277,1.399754095992128,1.39176568280182,1.401751199289705,0.2928243994207552,0.015072807860463484,1.4038307656619222,0.29375044270354644,0.2671489237391441,0.40015651856115575
16,0.051,0.03385275814558985,0.025234792522767526,0.055397672202645645,1.2846910477922482,1.254554150203679,1.3600332917636704,1.180827684960065,1.0855513906456762,1.4190184207460366,0.2768159155940058,0.19066841731859774,0.31127491490416903
17,0.052,0.019573134702347426,0.016495134762113648,0.02880713452304876,1.457532639234775,1.3173547445527238,1.5042586041287918,1.4232918330789341,1.2192942950271974,1.491291012429513,0.3373574703967716,0.2974348366718107,0.3506650149717586
18,0.053,0.10012092856154854,0.10012092856154854,0.10012092856154854,1.4077918649081225,1.4077918649081225,1.4077918649081225,1.37186233802531,1.37186233802531,1.37186233802531,0.4114455945943951,0.4114455945943951,0.4114455945943951
19,0.054,0.07848548189070262,0.07848548189070262,0.07848548189070262,1.4312683336070164,1.4312683336070164,1.4312683336070164,1.2796484659991787,1.2796484659991787,1.2796484659991787,0.4275546892595704,0.42755468925957046,0.42755468925957046
20,0.059,0.06431551846591164,0.06431551846591163,0.06431551846591163,1.0765327691671287,1.076532769167129,1.076532769167129,1.5572798933283958,1.5572798933283958,1.5572798933283958,0.25371668387300733,0.2537166838730073,0.2537166838730073
21,0.061,0.18564580807309233,0.13659941976731343,0.22488291871771549,1.610916166074691,1.395458352549246,1.880238432981497,1.6200050430087474,1.0667249194852488,2.3116051974131206,0.16114663493890286,0.06949611287245613,0.2757097875219612
22,0.063,0.050110708613836,0.02181434847469022,0.07557743273906721,1.648615127532122,1.4435026291587516,1.833216376068155,1.6371920072034778,1.4527441780688073,1.803195053424681,0.08921062021792558,0.04771156541762466,0.13532068110714882
23,0.065,0.11722856865565008,0.10450008121537302,0.13632129981606567,1.5555714012442223,1.2808565464256794,1.9676436834720377,1.780087416567844,1.5277314754498994,2.158621328244761,0.09179703407300632,0.039264618644005135,0.17059565721650813
24,0.066,0.03945653413321058,0.00854580553540433,0.07636192219572259,1.67384217679094,1.6221814207409424,1.7616322493060508,1.5482036835186668,1.2973757399251948,1.7464930336299267,0.14847210036084807,0.08144896523674863,0.25216044771316976
25,0.067,0.055207161906232115,0.055207161906232115,0.055207161906232115,1.6813311139949307,1.6813311139949307,1.6813311139949307,1.6467576098684356,1.6467576098684356,1.6467576098684356,0.047586470315393134,0.047586470315393134,0.047586470315393134
26,0.068,0.1127545064187706,0.0858496359266383,0.13293315928786986,1.576948559831815,1.4941976208976622,1.6390117640324295,1.516815147687174,1.4157790213088337,1.59259224247093,0.06810574605282797,0.06001748912660128,0.07417193874749797
27,0.07,0.19726235837334236,0.06926186938672442,0.3345865865702498,1.4795034201229567,1.4076146506069656,1.5868693105724796,1.441298016933626,1.321699184458223,1.6959864757117038,0.13525504104204347,0.026122976218076327,0.2252110928773352
28,0.071,0.10161338646204122,0.05970903704512925,0.14142651381103258,1.481382764484729,1.3830491252459358,1.5695063992465046,1.3417319199336326,1.2335564049846461,1.4604188891842664,0.13513031496752007,0.00864692780659985,0.2503266148687571
29,0.073,0.07156834712674631,0.07156834712674631,0.07156834712674631,1.6265140611271884,1.6265140611271882,1.6265140611271882,1.5772365801198536,1.5772365801198536,1.5772365801198536,0.318070421351253,0.31807042135125296,0.31807042135125296
30,0.074,0.22090852952877196,0.22090852952877194,0.22090852952877194,1.5853206385462617,1.5853206385462617,1.5853206385462617,1.3911291666647918,1.3911291666647918,1.3911291666647918,0.09298627383026127,0.09298627383026128,0.09298627383026128
31,0.075,0.10237689567250263,0.10237689567250263,0.10237689567250263,1.467977648775101,1.467977648775101,1.467977648775101,1.5176215712537051,1.517621571253705,1.517621571253705,0.04227347727480862,0.04227347727480862,0.04227347727480862
32,0.076,0.099869384959486,0.04908416316735525,0.15409879562170264,1.5370653599842687,1.2591875092017972,1.6915957377278519,1.5487725222684616,1.170557147675621,1.7845451364129339,0.06889163949992302,0.0017941299287394304,0.1309260321075046
33,0.078,0.09379947221772852,0.024684269426409732,0.25414442006601745,1.5630384843547143,1.4233141866911487,1.8471278407685905,1.6503074412948593,0.9403676536480144,1.9103724152676342,0.06398274735402906,0.0017478993232623084,0.12981191276579807
34,0.079,0.015693012595492044,0.01569301259549204,0.01569301259549204,1.4097642942573043,1.4097642942573045,1.4097642942573045,1.1608540792888902,1.1608540792888902,1.1608540792888902,0.0437163671586245,0.04371636715862451,0.04371636715862451
35,0.08,0.09015209591235418,0.08966162898216155,0.09069705916812375,1.5284836452478248,1.4799725992734,1.5721435866248068,1.4342834603045271,1.2605175456530389,1.6273566988061807,0.13789327631205173,0.09993011136763148,0.18007457069474084
36,0.082,0.05210981295280712,0.05210981295280712,0.05210981295280712,1.4513048077750794,1.4513048077750794,1.4513048077750794,1.2071951721137766,1.2071951721137766,1.2071951721137766,0.09990802584586199,0.09990802584586199,0.09990802584586199
37,0.083,0.018671717949896298,0.005557839511937798,0.05613994205834914,1.2754647075837113,1.1167389387573552,1.7289669042304434,1.3224410366466972,1.2036923292722592,1.6617230577165207,0.4893284740856871,0.2357094265704568,0.5780951407160178
38,0.084,0.040633354534256615,0.04063335453425662,0.04063335453425662,1.3808208289699715,1.3808208289699713,1.3808208289699713,0.7838463080021335,0.7838463080021334,0.7838463080021334,0.3233265573782103,0.3233265573782103,0.3233265573782103
39,0.085,0.0250198642975475,0.0250198642975475,0.0250198642975475,1.4145879015818912,1.4145879015818912,1.4145879015818912,1.3596187004441125,1.3596187004441123,1.3596187004441123,0.1400918933142592,0.1400918933142592,0.1400918933142592
40,0.086,0.17162125516519758,0.04402815489077875,0.23116470195992636,1.605824704854775,1.4199301721022721,1.6925754868059433,1.5649001887560012,1.120014475203732,1.7725135217470604,0.36813496430240134,0.19912776758679485,0.447004989436351
41,0.087,0.1678214776859606,0.1678214776859606,0.1678214776859606,1.6135610167331709,1.6135610167331706,1.6135610167331706,1.0073826118946223,1.0073826118946225,1.0073826118946225,0.3235060506146831,0.3235060506146831,0.3235060506146831
42,0.088,0.1389219862466715,0.1323781082024686,0.14733554373207525,1.3846571092495894,1.3768675307024865,1.3946722816672932,1.4272078575498266,1.4069251860886816,1.4532855779998703,0.21056816596220662,0.20778142890765575,0.2127356281157462
43,0.09,0.08541640839608546,0.06806666212479488,0.10212717997145683,1.5465930222569495,1.3887578275094505,1.7382700407519922,1.403650865085331,1.2033795434282504,1.5963763441740422,0.3342195049218622,0.28005681770642427,0.42713549585604627
44,0.091,0.18005668456411916,0.18005668456411916,0.18005668456411916,1.513484107847573,1.513484107847573,1.513484107847573,1.5077158662021157,1.5077158662021157,1.5077158662021157,0.28224029633575765,0.28224029633575765,0.28224029633575765
45,0.092,0.1448115988645636,0.1448115988645636,0.1448115988645636,1.457044407165811,1.457044407165811,1.457044407165811,1.2951244772789858,1.295124477278986,1.295124477278986,0.31844672283656067,0.3184467228365607,0.3184467228365607
46,0.096,0.13715441507713932,0.13715441507713932,0.13715441507713932,1.604424741515395,1.6044247415153952,1.6044247415153952,2.2325361101878007,2.2325361101878003,2.2325361101878003,0.1825348693930855,0.1825348693930855,0.1825348693930855
47,0.097,0.20578818096408258,0.045619066109432414,0.33926244334295785,1.4908979744268842,1.3210658962342143,1.6324247062541093,1.4671058285366774,1.0092147896685857,1.8486816942600865,0.2140975103921199,0.059076989221593365,0.40012213579675177
48,0.098,0.10232932410023982,0.010997576461252205,0.23013768061189344,1.5342931403072835,1.0955833635559913,1.8698840988542935,1.8635200238181868,1.4846316677510099,2.097650781742124,0.13040597928756362,0.012617845694092127,0.252629624141116
49,0.099,0.054131743289477625,0.0011966625339011481,0.10604109484570749,1.7310888906954212,1.4774075286198751,1.9137360526550595,1.4454023186446043,1.384564468497753,1.562007186792824,0.10188619927599762,0.02747127167189582,0.16398823297439843
50,0.1,0.07499110988180871,0.07499110988180872,0.07499110988180872,1.5287342853418608,1.5287342853418606,1.5287342853418606,1.5826186768541395,1.58261867685414,1.58261867685414,0.05582181977609555,0.05582181977609554,0.05582181977609554
51,0.102,0.2048552733081584,0.14353999203326742,0.24981981290974506,1.1996249971195299,1.0993131309489466,1.3364139055339614,1.7430199316608515,1.529628924600253,1.8995066701719567,0.10400756464412621,0.10240665728854043,0.10619062012901591
52,0.104,0.043060737110658366,0.005039703224018084,0.07791335150674532,1.640720359047218,1.6389050405402137,1.6423844010119713,1.557247042701106,1.5342464062735086,1.5823386460766666,0.04191354662859967,0.04152780325516235,0.042267144720917214
53,0.105,0.06772404292639318,0.04746863123581938,0.09913931693374191,1.5907343668666627,1.5195407510561347,1.6719870617089048,1.2950224958992524,1.0933239085545876,1.4379609734555947,0.12078028720757063,0.00642476275619954,0.25785732195631156
54,0.108,0.13616855683480122,0.13616855683480122,0.13616855683480122,1.254343147209182,1.254343147209182,1.254343147209182,1.185313361112257,1.1853133611122568,1.1853133611122568,0.008782797381434723,0.00878279738143472,0.00878279738143472
55,0.109,0.007181135992850456,0.007181135992850455,0.007181135992850455,1.5164864964655949,1.516486496465595,1.516486496465595,1.4715007076244162,1.4715007076244162,1.4715007076244162,0.007596789213918364,0.007596789213918365,0.007596789213918365
56,0.11,0.0680227812325068,0.02898635841582165,0.11031223928391572,1.5428735261105382,1.5040700649729057,1.5786921056221987,1.52039931819276,1.4882562201496434,1.5552210077394697,0.08178046420233887,0.06328468886280687,0.09885348759267609
57,0.111,0.1273909975427079,0.12739099754270788,0.12739099754270788,1.4453975433514428,1.4453975433514425,1.4453975433514425,1.3406199378478754,1.3406199378478751,1.3406199378478751,0.43531697751644904,0.435316977516449,0.435316977516449
58,0.113,0.1788972377697715,0.12215130397955311,0.21772340299465776,1.702653617236554,1.638151704235173,1.7969256439308803,1.4310259807349375,1.2466498990427957,1.5571780366295611,0.10257464874724354,0.07144388063352942,0.12387464798294268
59,0.114,0.19297100945792037,0.18047114112921137,0.20213757956564032,1.2746361452428945,1.1892183984874225,1.391114890818538,1.4244273486714003,1.177944601239856,1.6051813634545329,0.12245440908840874,0.1191557832349794,0.1248734013809236
60,0.115,0.09117346571904575,0.03634506775677182,0.18241275192516707,1.0123311206239145,0.30746611615756336,1.5318404226865059,1.0817423910523758,0.6779371043645493,1.5938387253284314,0.17344020892721917,0.11509473148486611,0.26969070501127196
61,0.117,0.10498543841945022,0.10498543841945022,0.10498543841945022,1.501770067626812,1.501770067626812,1.501770067626812,1.3502628301592774,1.3502628301592776,1.3502628301592776,0.07368135964578273,0.07368135964578275,0.07368135964578275
62,0.118,0.07783523311117936,0.02755903625232708,0.10526670007429709,1.3415752914704846,1.110934393188379,1.7548035777441282,1.3230914635070448,0.5019161207190874,1.9060307216240293,0.1307417921626379,0.10123960340973483,0.1574396341171132
63,0.12,0.07176035995953277,0.038187166631673965,0.15693158947034075,1.4092502826399589,0.98644649071906,1.540827251870347,1.353672938790994,0.8189433811322577,1.4812163634656097,1.5287822652672594,0.15698121741275703,2.4453903414300364
64,0.121,0.1450412273616911,0.008158513251675744,0.22169554726329962,0.7876399777451883,0.47897205117862773,1.3388327037569039,1.5987815651797181,1.406400907496608,1.7065147334822592,0.232430382630193,0.16827370283023965,0.26835812331816683
65,0.122,0.1653420137182794,0.025280087661415273,0.345401495624128,1.4311546149054655,1.197320513583551,1.7150257393454267,1.6344333620404763,0.9763783002986169,1.9598213581609714,0.15519375805561414,0.08753179701043481,0.2727182966404404
66,0.123,0.21592817313549845,0.11356215112577794,0.27519271219375774,1.1925377689854055,1.096875764711057,1.3577721400047345,1.4169110793152957,1.364832977778448,1.4470615591524185,0.28852995896125655,0.22538821522782335,0.3250857053332442
67,0.124,0.13341918871955297,0.1183121239868972,0.1553931010579614,1.5668781036709885,1.492785821605553,1.6178165475909752,1.6150914359667372,1.5658271544334335,1.6489606295208836,0.1829617512378997,0.13805588815590494,0.24827937026625574
68,0.125,0.10172554194272763,0.0034269673822007476,0.23492959141445238,1.2163941184853984,1.0612181907879692,1.4113790643415993,1.700627019478648,1.3006362095075297,2.249701336515852,0.5185713460673653,0.1425418404194467,0.8909472928316455
69,0.128,0.07150260675217088,0.016814283142654374,0.1140379695595726,1.8700967473156107,1.4978504208192736,2.159621667923873,1.7907362131893834,1.265287291043711,2.199418708191573,0.30484209894615694,0.25740210724596146,0.3658363739892654
70,0.129,0.0543304878615772,0.05433048786157719,0.05433048786157719,1.4110710787148872,1.4110710787148877,1.4110710787148877,1.2246868539008953,1.2246868539008953,1.2246868539008953,0.3956462069159724,0.3956462069159723,0.3956462069159723
71,0.13,0.14435248818954174,0.12280839946228987,0.1730779398258775,1.165382967811858,1.1058887579836518,1.2100036251830129,0.8593537991119996,0.20196889534658588,1.35239247693606,0.2420130779909364,0.22289635582379522,0.25635061961629235
72,0.131,0.07567213053929626,0.06478784929242173,0.09433089839108118,1.535410362263424,1.2674635279566893,1.6917126822756867,1.0928443176010418,0.9712004436621916,1.1638032440653716,0.12824497887956132,0.04832080820696013,0.26525784288973475
73,0.132,0.08872071361057593,0.06737798692022913,0.10781683749141253,1.2249106462050423,0.804917229675258,1.6943150529148008,1.1847591609200279,0.9565839989364554,1.4397784596075498,0.11024012569318226,0.06701862280057792,0.1489119967023546
74,0.133,0.0950226307022034,0.044856165890835305,0.19604470114366893,1.4785682445713078,1.0742921764551194,1.7686726049622372,1.4859590282564779,1.3205265531279515,1.5766332980492965,0.14354152684368132,0.025105283906792997,0.2645410100074661
75,0.134,0.07210909693689965,0.056364505601780676,0.08348019067893,1.248640385852545,1.200855381464952,1.283151777910251,1.5104883536174885,1.3322475852795121,1.6392177974171382,0.1423855616122529,0.031361973360684435,0.2961105299605786
76,0.135,0.2051682777351366,0.13444840431956623,0.28374591486354817,1.032048031851595,0.6248797274547142,1.3984995058087883,1.0096372553192514,0.6703481528980949,1.3866251468983144,0.07470817039741029,0.0553113496929196,0.09626019340239997
77,0.136,0.15178645507629093,0.15178645507629093,0.15178645507629093,1.8277315435166126,1.8277315435166126,1.8277315435166126,1.688657840230422,1.688657840230422,1.688657840230422,0.050782745161275546,0.050782745161275546,0.050782745161275546
78,0.138,0.040932882334709424,0.024498596375971435,0.056545453995510496,0.7251939305259746,0.5627662623961671,0.896170423294193,1.2567724730328216,1.1019240805372053,1.4197707809229438,0.046181954749638855,0.04315434398160709,0.049058184979269025
79,0.139,0.09959957716600758,0.07120168689275752,0.12562381289495056,1.3030620369276766,1.119111347693992,1.4257882994141802,1.2134333672086084,1.1134779067341154,1.3012402055882868,0.035842130328792396,0.0023748129734731307,0.058753568689771364
80,0.14,0.0816845076529633,0.06647688544428523,0.11038552159685655,1.3269475716418464,0.9392772130760175,1.6096150323816223,1.4463000093865388,1.1201026318854785,1.810112825351066,0.14349057367438986,0.003462280555643635,0.4207151848070894
81,0.141,0.1990072755519503,0.10949911506205531,0.2576505531142953,1.094300349665575,1.0172664716625246,1.2118783739860206,1.7078975446943687,0.6823310071998363,2.3798204485700967,0.2643706855670964,0.08099740768321011,0.3845117986634357
82,0.142,0.11425257865145731,0.0010960331704371444,0.2274091241324775,1.606155336457822,1.371811478870414,1.84049919404523,1.4719533963294398,1.3099020658704124,1.6340047267884672,0.04697655290336321,0.02177160214611697,0.07218150366060945
83,0.143,0.02588863951449214,0.0026778356478263524,0.04942812643384883,1.8310926919818855,1.791653023915058,1.8582449830619785,1.7055921663285523,1.5684079318557447,1.826053932473027,0.15191071250730082,0.08414244291171671,0.1963971062668232
84,0.146,0.23293070309720676,0.20997264739083862,0.2604803699448484,0.41837621429760896,0.35197582637694425,0.4980566798024068,1.1145843232054489,0.1304931894985027,1.934660267961238,0.44735590106675277,0.22895448319537504,0.6293570826262342
85,0.147,0.10220723208022915,0.011510073695675855,0.20391167607059216,1.3929743213530288,1.284398889197146,1.504552469648131,1.4915006000174635,1.0988561500754392,2.1023810911451197,0.23284622675173386,0.06333884016586158,0.2951308283123527
86,0.148,0.02593488697545462,0.004107509086861995,0.04776226486404724,1.7337505747302908,1.7009004606491027,1.7666006888114782,1.7770073908881145,1.7257528564267837,1.828261925349445,0.1693971694030327,0.02216601420197841,0.31662832460408696
87,0.149,0.10182517496823666,0.027842343545830647,0.15563087054816835,1.5412811222397826,1.4616915463309652,1.5991644501734676,1.4968874568947812,1.4528372692022835,1.5574564649719658,0.32187835982352336,0.26073262136868325,0.36634798779067973
88,0.15,0.13723412899649998,0.13723412899649995,0.13723412899649995,1.583503929522301,1.5835039295223008,1.5835039295223008,1.2903824608611392,1.2903824608611394,1.2903824608611394,0.27819851125898754,0.2781985112589874,0.2781985112589874
89,0.152,0.009968253872005044,0.009968253872005046,0.009968253872005046,1.8960483063381222,1.896048306338122,1.896048306338122,1.6538637401029992,1.6538637401029992,1.6538637401029992,0.02616044730311911,0.02616044730311911,0.02616044730311911
90,0.153,0.04855638074407009,0.0005470463565163049,0.11299311658611975,0.4175185286793463,0.13097247740232917,0.5406326655580951,0.7510907838575779,0.15221458153795056,1.3536399096867022,0.3958962315846087,0.12830630017393077,0.579524860667909
91,0.154,0.09166091336222729,0.027888552775677037,0.18316038724727768,1.237917702385572,1.1812185347124033,1.2774353040971744,1.5078738578228001,1.486697209828231,1.5382577440758773,0.39480937248553255,0.19566272850372715,0.5336085485940635
92,0.156,0.05909938392668135,0.05384522996724916,0.06393320556935896,1.2817425508222664,0.9467689213517687,1.645844321985851,1.5093115795419425,1.5077421504525141,1.5107554543042168,0.17383632741100255,0.16825372546071543,0.1799043730091408
93,0.159,0.248333087666128,0.24833308766612797,0.24833308766612797,1.2264094814258586,1.2264094814258588,1.2264094814258588,1.1023341467699377,1.1023341467699377,1.1023341467699377,0.06316129761024884,0.06316129761024883,0.06316129761024883
94,0.161,0.006819221828811597,0.006819221828811598,0.006819221828811598,0.9245901236365897,0.9245901236365894,0.9245901236365894,1.1271147651374487,1.1271147651374487,1.1271147651374487,0.08812273891680264,0.08812273891680263,0.08812273891680263
95,0.162,0.08965970098408645,0.03504628644032212,0.2005420207866189,1.0129310375720126,0.43288924069376117,1.620613684887811,1.4676363191163202,1.1901001542392686,1.8207150872272457,0.07936004527208426,0.049838357540604186,0.13029154122631273
96,0.163,0.26254263846161624,0.12034831503637225,0.3691883810305493,0.9847978658528808,0.8175281820446103,1.2078241109305745,0.9545949145830571,0.8277536037476761,1.1237166623635655,0.23751341335714904,0.1738470532510702,0.3224018934985876
97,0.164,0.038910870470139115,0.01874062784350228,0.07818634957002601,1.6903313916233258,1.1025139528525072,2.1211461991177534,1.6645705288492179,1.226269136527208,1.954261330288446,0.14556059823446663,0.006183902811005566,0.33756231080317384
98,0.166,0.15961949064456982,0.031424238595722416,0.39293652852472,1.4707502423265815,1.2575867954529893,1.7275695800153275,1.318717786705667,0.933661025738825,1.7431007952162125,0.1498638905474375,0.007606795212851502,0.28864951005397443
99,0.167,0.193117126227137,0.19311712622713695,0.19311712622713695,1.6842563926900327,1.6842563926900331,1.6842563926900331,0.8412082544671216,0.8412082544671212,0.8412082544671212,0.36414968271919673,0.3641496827191969,0.3641496827191969
100,0.168,0.10245365457187686,0.08652657490873467,0.11212366722449882,1.43418628173524,1.3771814233293118,1.4687963743388393,1.182048740088035,1.1708827826185277,1.2004397288613415,0.39687650192048857,0.2289395493785223,0.49883822310668224
101,0.169,0.08536488806169228,0.014547697891144663,0.12058826745036046,1.156351325636166,1.0502461234415417,1.2605418934157016,1.287642321543798,0.7695367370151921,1.9959451288149908,0.08958352768143839,0.07035213801965824,0.11076063907644726
102,0.171,0.11509104625052055,0.0033239555589336953,0.24586377952792665,1.1692066995221435,0.8546425760053936,1.5509667684608675,1.2386193851709193,1.0138814375463159,1.4840150601623665,0.10953875610735112,0.010044650303108608,0.2713564411482421
103,0.172,0.08488001695042446,0.025460000278315943,0.1457240803535612,0.6370899719787688,0.0795494336731251,1.1351853939952496,1.6193729822402823,1.1620433422000949,1.939300947599893,0.15736831805403872,0.03740778388992692,0.25351769915862443
104,0.174,0.05190710274801349,0.022082525081663248,0.12330860890306967,0.9436416933360621,0.22511321371783208,1.660134737490778,1.205097706234596,0.8879122904407962,1.372484197384738,0.6117419987230501,0.08304432645188502,1.173470898214253
105,0.176,0.030271917748597863,0.030271917748597867,0.030271917748597867,0.6182780804163964,0.6182780804163965,0.6182780804163965,2.233215302434473,2.233215302434473,2.233215302434473,0.15300987382281683,0.15300987382281686,0.15300987382281686
106,0.177,0.21129868674407598,0.1599773777577917,0.2478617437335775,1.3443755352251987,1.0865612914700427,1.661446140625573,1.6656393256711874,1.0900376844790578,2.1202102339775943,0.09838911756934819,0.04834656923765735,0.1696987487402218
107,0.178,0.2163214383344194,0.2163214383344194,0.2163214383344194,0.8402405262311458,0.8402405262311458,0.8402405262311458,1.1178301504742603,1.1178301504742603,1.1178301504742603,0.025116358725864724,0.025116358725864724,0.025116358725864724
108,0.18,0.2445513863033729,0.24455138630337292,0.24455138630337292,1.5346031152431994,1.5346031152431994,1.5346031152431994,1.2375715681684814,1.2375715681684818,1.2375715681684818,0.040397474533982715,0.04039747453398273,0.04039747453398273
109,0.181,0.054324602233979793,0.01883145657949059,0.12383133484702272,0.836458248210326,0.03159143859934125,1.5388145969973723,0.9995157785809882,0.37534576822735377,1.5567685486044605,0.31441698383826516,0.027187302171853844,0.7477182493701631
110,0.182,0.0402079407367518,0.02772363713095303,0.04734182851149396,0.5413754297382382,0.05609674641390217,1.3906131255558254,0.8797282093613504,0.5435592725226852,1.468023848829015,0.18824106839028787,0.07053583631421179,0.39422522452342107
111,0.183,0.052779724513259935,0.052779724513259935,0.052779724513259935,1.7155131893116475,1.7155131893116475,1.7155131893116475,1.852951866518078,1.852951866518078,1.852951866518078,0.1143837866939999,0.1143837866939999,0.1143837866939999
112,0.185,0.07590635859210207,0.07590635859210208,0.07590635859210208,1.4270032754600095,1.4270032754600095,1.4270032754600095,1.130873586066749,1.1308735860667491,1.1308735860667491,0.22441564453114682,0.22441564453114674,0.22441564453114674
113,0.186,0.07136795861829208,0.0014879552987459325,0.16720937305879222,0.9774623022381174,0.7169108767080948,1.2609750403155302,1.1078781402000755,0.6719106087140929,1.532219866010946,0.18516346796049254,0.005371985088312936,0.4461533384219513
114,0.188,0.0878916697905656,0.009710631386874679,0.17724142796621242,0.923143038227526,0.8507322776098495,0.9865024537679931,1.7177618473189904,1.0051018747042544,2.341339323356884,0.3471655982827286,0.3064679693596735,0.3827760235904018
115,0.189,0.10749051096607606,0.01801869490230468,0.22623093370818237,0.47477865940191805,0.06127691156020608,1.4754449020418183,1.2180155406886184,0.4439815814208867,1.9620279753895657,0.25102217782522707,0.02682494686456848,0.475465154253581
116,0.19,0.0728746853509366,0.024842352421971442,0.12691105989602236,1.1464659789835385,0.9598027825760652,1.312388820234626,1.1431952745282232,0.934189222994615,1.328978431446986,0.13201275579724703,0.04743152188091755,0.22716664395311761
117,0.192,0.06182764612667264,0.03155054427972983,0.08016752787203107,1.3796293894733764,1.207154041304964,1.5520640512192025,1.4030125235815851,1.0386837198864196,1.5433132332353012,0.18864405917161323,0.09932203029834885,0.27834493187797854
118,0.195,0.31445473836807347,0.31445473836807347,0.31445473836807347,0.8820201269622289,0.8820201269622289,0.8820201269622289,1.2037032905243317,1.2037032905243317,1.2037032905243317,0.46776526886338177,0.46776526886338177,0.46776526886338177
119,0.196,0.0695828107454725,0.03634295927761254,0.09643038308489787,1.175681855420284,0.9523533613003519,1.4521838005211514,1.3081777451008147,1.151001197514912,1.5027772802071702,0.1820458488129005,0.07761171461823764,0.3113452530539118
120,0.197,0.14573033728686388,0.05128371808360599,0.2151092232619935,1.207373870083671,0.5522342636415505,1.691685218959517,0.7867266160669146,0.07018155493519816,2.001842202380583,0.12311071898084787,0.04938883558097044,0.2219884036087908
121,0.2,0.15270232313063298,0.13761395394593445,0.17141190091965905,1.276371868119492,0.738500458960815,1.710139133570038,1.1563430971256832,1.0990203188516643,1.2025711441208595,0.1621283191663284,0.15597491179066045,0.16975854431215665
122,0.201,0.13959606443107897,0.07192270585824788,0.2277765013593134,1.314437027091032,1.2238178154484383,1.432516605898048,1.2603619816503013,0.9265645924985205,1.69531009478747,0.5271742715823747,0.4110640089591454,0.6162821475490392
