,dr,error_dl,min_dl,max_dl
0,0.0,0.07205938977909498,0.006350283033637787,0.17119645958345883
1,0.1,0.1257690033194006,0.0166878303811961,0.2784578079599962
2,0.2,0.21954772591748944,0.028148969396527036,0.472784534654515
3,0.3,0.3413321770768776,0.057016365595525725,0.5588737862636676
4,0.4,0.5015156922552741,0.19456317210343838,0.8134483539134417
5,0.5,0.6033306433140021,0.1438060846906491,1.0130815534735451
