,Time,saliency_feature_x,saliency_feature_b
0,133.0,0.03426533294841647,0.03188781093340367
1,134.0,0.01409359930548817,0.019177536945790052
2,135.0,0.014152794994879514,0.01759746780517162
3,136.0,0.024145581666380166,0.018709491868503392
4,137.0,0.019731295807287098,0.016732104355469346
5,138.0,0.010680019587744028,0.018392735556699336
6,139.0,0.010378934175241739,0.012943684129277244
7,140.0,0.01037332199048251,0.01630324418656528
8,141.0,0.02885015040519647,0.020168342074612156
9,142.0,0.02169330931501463,0.03174259517109022
10,143.0,0.017882428737357257,0.03173625426134095
11,144.0,0.029250096180476248,0.033842984010698275
12,145.0,0.019072294537909328,0.03785817807074636
13,146.0,0.01559742249082774,0.032500185444951056
14,147.0,0.010875771311111749,0.03621367681771517
15,148.0,0.014043658529408276,0.03392497515305877
16,149.0,0.011587807885371148,0.02804476881865412
17,150.0,0.017843872483354062,0.025046186288818717
18,151.0,0.02007669317536056,0.020436042489018293
19,152.0,0.024046042701229453,0.029658010182902216
20,153.0,0.013783748645801097,0.025795899657532574
21,154.0,0.025446073338389396,0.02272558966651559
22,155.0,0.012771719589363784,0.03359258603304625
23,156.0,0.018965465063229204,0.02698504189029336
24,157.0,0.024051121855154633,0.02405782798305154
25,158.0,0.01196082186361309,0.018598553771153093
26,159.0,0.02498005316592753,0.026651277905330062
27,160.0,0.017640046798624097,0.026817927416414023
28,161.0,0.019867075514048337,0.027827561530284584
29,162.0,0.012220762332435697,0.03257523629799834
30,163.0,0.019849478802643716,0.027768428990384564
31,164.0,0.024522568611428142,0.027495173423085363
32,165.0,0.011247352254576981,0.032410439429804684
33,166.0,0.011640217842068524,0.025792087163426913
34,167.0,0.015347955981269479,0.027438345551490783
35,168.0,0.04265069724060595,0.013897287019062787
36,169.0,0.020921972929500043,0.02644909229129553
37,170.0,0.007044700026744977,0.023095020232722162
38,171.0,0.00683256151387468,0.016703992802649736
39,172.0,0.010728651098906994,0.011690940847620368
40,173.0,0.008607631002087146,0.014163122931495308
41,174.0,0.009429928602185101,0.011503907974110916
42,175.0,0.01748635754920542,0.008764764631632716
43,176.0,0.005426362156867981,0.014430492278188467
44,177.0,0.009667527209967375,0.012020822986960411
45,178.0,0.004909747384954244,0.01250573475845158
46,179.0,0.008850073674693704,0.012079691188409925
47,180.0,0.013043545139953493,0.0077027317602187395
48,181.0,0.014691386197227985,0.006970995431765914
49,182.0,0.010019406955689193,0.008416479744482785
50,183.0,0.01247211523586884,0.005910985963419079
51,184.0,0.01218087763991207,0.010139225260354578
52,185.0,0.010478561581112444,0.01166134481318295
53,186.0,0.015305844461545348,0.009024946275167168
54,187.0,0.014140447042882443,0.007571259851101786
55,188.0,0.00974188344553113,0.009985797037370504
56,189.0,0.013736435573082417,0.010627777583431452
57,190.0,0.010078487673308701,0.010847247138735838
58,191.0,0.0130169641925022,0.008136439369991422
59,192.0,0.0067236889794003215,0.008217182254884391
60,193.0,0.011897697835229338,0.011421697912737727
61,194.0,0.014171273959800602,0.0070100189535878595
62,195.0,0.00740597490221262,0.009290934703312815
63,196.0,0.01016196933342144,0.00905473348684609
64,197.0,0.01450608209706843,0.010651310411049053
65,198.0,0.007189505727728829,0.006067648448515683
66,199.0,0.012477507116273046,0.006101782005862333
67,200.0,0.007813574373722076,0.007310615561436862
68,201.0,0.006431591417640448,0.006330845839693211
69,202.0,0.010113953682594,0.007236324864788912
70,203.0,0.009833148046163842,0.004889526392798871
71,204.0,0.017497422615997495,0.004645696992520243
72,205.0,0.011039199063088746,0.008385124860797077
73,206.0,0.007132405613083393,0.01028192329686135
74,207.0,0.011300808005034923,0.007791816745884717
75,208.0,0.0063732375449035315,0.011489247833378614
76,209.0,0.014939414546824991,0.009762084958492779
77,210.0,0.01177643503760919,0.0077399047531798715
78,211.0,0.011933870310895146,0.01352234701917041
79,212.0,0.017668766202405095,0.013937641307711602
80,213.0,0.008761060604592785,0.011812333320267498
81,214.0,0.00921006901189685,0.005482508172281087
82,215.0,0.00756146774510853,0.007782398708513938
83,216.0,0.006543368648272008,0.004653003136627376
84,217.0,0.006585660824202933,0.009284486499382183
85,218.0,0.00934912678785622,0.006029119982849806
86,219.0,0.008356538973748684,0.006182645776425489
87,220.0,0.014020352688385173,0.006698103132657706
88,221.0,0.009458092640852556,0.0038773873529862612
89,222.0,0.005963526223786176,0.005409583309665322
90,223.0,0.007981771833146922,0.004775173185043969
91,224.0,0.010002544382587075,0.003920398926129565
92,225.0,0.005697510633035563,0.004116166546009481
93,226.0,0.004952397535089403,0.007409770699450746
94,227.0,0.010999477352015674,0.006638411909807474
95,228.0,0.0035809187917038797,0.00432366429886315
96,229.0,0.00882983251940459,0.004640102048870176
97,230.0,0.006819108611671254,0.005100394960027188
98,231.0,0.00939748992677778,0.006902258572517894
99,232.0,0.00834898791508749,0.004448924330063164
100,233.0,0.007062419696012512,0.006164596148300916
101,234.0,0.009597365092486144,0.005675010284176096
102,235.0,0.005911974745686166,0.006614098878344521
103,236.0,0.012576763471588492,0.00639958968386054
104,237.0,0.0043119362439028915,0.007911810535006225
105,238.0,0.00873300664825365,0.006655227998271585
106,239.0,0.008824888506205752,0.004598421268747188
107,240.0,0.011279517039656638,0.008666977239772677
108,241.0,0.013396082818508149,0.008111340255709365
109,242.0,0.008003166411072016,0.005480971571523696
110,243.0,0.01096479733241722,0.006250154174631461
111,244.0,0.00439478006446734,0.011804911127546803
112,245.0,0.006448548042681068,0.013668700563721358
113,246.0,0.004883969883667305,0.009169077084516175
114,247.0,0.008458148688077927,0.006555970106273889
115,248.0,0.0076928198337554935,0.00665435993578285
116,249.0,0.02629753854125738,0.016529811365762724
117,250.0,0.014339704753365368,0.015302933752536774
118,251.0,0.012880826016771606,0.014795282413251698
119,252.0,0.01502537908963859,0.015244625206105412
120,253.0,0.012924697622656823,0.01631509726285003
121,254.0,0.01120901788235642,0.016970244084950535
122,255.0,0.01118989537935704,0.011859660933259875
123,256.0,0.004927426110953093,0.01132528247544542
124,257.0,0.006972138967830688,0.009851695108227431
125,258.0,0.015883158252108842,0.00818251189775765
126,259.0,0.008402285783085972,0.011583043640712276
127,260.0,0.006881453999085352,0.010110583412460983
128,261.0,0.01355557048227638,0.007086286088451743
129,262.0,0.00847363355278503,0.005018566589569673
130,263.0,0.003969115269137546,0.007631984647014178
131,264.0,0.004702375741908326,0.010423214110778645
132,265.0,0.01217000822070986,0.009123943152371795
133,266.0,0.017490359372459352,0.005663672505761497
