,Time,saliency_feature_x,saliency_feature_b
0,114.0,0.010076715855393558,0.026405540719861165
1,115.0,0.011752730491571129,0.02221124027855694
2,116.0,0.011618968262337149,0.020412035821937024
3,117.0,0.008313339564483612,0.024925787281244994
4,118.0,0.024119677767157555,0.02103043864481151
5,119.0,0.010872083611320704,0.022982189536560328
6,120.0,0.005408900175825693,0.02138060159049928
7,121.0,0.008162601228104905,0.023773814737796783
8,122.0,0.009885255037806929,0.025440832413733006
9,123.0,0.02072904205415398,0.01283541729208082
10,124.0,0.010162060169386677,0.008736239129211754
11,125.0,0.013198132081015501,0.008957187045598402
12,126.0,0.01821056690532714,0.014021687163040041
13,127.0,0.019943145825527607,0.01247353667858988
14,128.0,0.010159631504211574,0.020044030714780094
15,129.0,0.02738785734400153,0.01884110178798437
16,130.0,0.021026338823139666,0.009706599148921668
17,131.0,0.017110316036269068,0.012968704104423523
18,132.0,0.020597967668436468,0.012587202480062842
19,133.0,0.010156162222847343,0.02001227719010785
20,134.0,0.01581526326481253,0.015867432300001382
21,135.0,0.0173635991406627,0.012373589095659554
22,136.0,0.016006800718605517,0.01355602404801175
23,137.0,0.015400247159413993,0.015222942898981273
24,138.0,0.01225699034985155,0.014353781705722213
25,139.0,0.011998873052652926,0.016523815665277653
26,140.0,0.031088020047172905,0.01640811637043953
27,141.0,0.014036621432751417,0.023558846954256297
28,142.0,0.015769543184433132,0.024253989523276686
29,143.0,0.011347781750373542,0.017339407291729003
30,144.0,0.014179567690007389,0.01644706823863089
31,145.0,0.00984291658969596,0.011284013919066638
32,146.0,0.006639960713073378,0.013799867336638271
33,147.0,0.011294191132765263,0.016988594783470035
34,148.0,0.018969159346306698,0.010312478872947395
35,149.0,0.01411861260421574,0.010283926583360881
36,150.0,0.01018328060163185,0.010229727276600898
37,151.0,0.009673096786718816,0.008371020096819847
38,152.0,0.008284713968168943,0.010848020028788596
39,153.0,0.005281541426666081,0.01272175123449415
40,154.0,0.014030796685256064,0.010691726522054523
41,155.0,0.009142871858784929,0.015363154164515436
42,156.0,0.014672407822217792,0.01843271553516388
43,157.0,0.014489224890712648,0.014298287010751665
44,158.0,0.020869467768352478,0.02124126614071429
45,159.0,0.005264332820661366,0.018414590042084455
46,160.0,0.022027656296268107,0.015480777446646244
47,161.0,0.016188509401399643,0.014465754257980735
48,162.0,0.014852683506614995,0.012981683993712068
49,163.0,0.021093197423033415,0.008936733927112073
50,164.0,0.007363582937978208,0.015016953041777015
51,165.0,0.014402714837342501,0.010063061353866943
52,166.0,0.012025518901646137,0.006733101280406118
53,167.0,0.012741510389605536,0.009191838244441896
54,168.0,0.0122810177388601,0.011119156144559383
55,169.0,0.008519633172545582,0.005011730082333088
56,170.0,0.011857401067391037,0.0057703397076693365
57,171.0,0.018987265066243708,0.00845715026371181
58,172.0,0.019173065852373838,0.014547235751524567
59,173.0,0.026316680666059255,0.010631700046360493
60,174.0,0.018333942163735628,0.017080644774250687
61,175.0,0.014451000152621418,0.012878165929578245
62,176.0,0.01774701224057935,0.01036672997288406
63,177.0,0.011922966316342353,0.00933595879469067
64,178.0,0.010446925647556782,0.0064223260269500315
65,179.0,0.021668619895353913,0.007979371049441398
66,180.0,0.00854928232729435,0.008578029877389782
67,181.0,0.008058350218925625,0.006933212268631905
68,182.0,0.005879180796910077,0.007480648229829967
69,183.0,0.005144607048714533,0.007447988277999684
70,184.0,0.007257578813005238,0.004431654495419934
71,185.0,0.008745287184137852,0.007232949766330421
72,186.0,0.010440569370985031,0.00776936715701595
73,187.0,0.007993729249574245,0.004407778417225927
74,188.0,0.009976980200735851,0.005957261828007177
75,189.0,0.005558322454453446,0.006424697558395564
76,190.0,0.00864809704653453,0.003505514349672012
77,191.0,0.011459226789884269,0.0030819067877018826
78,192.0,0.0037369974073953927,0.008279962919186801
79,193.0,0.008698991418350488,0.010104247336857951
80,194.0,0.008021259983070194,0.009077910089399666
81,195.0,0.011615548096597195,0.010927060851827264
82,196.0,0.013576909799303394,0.00532821781525854
83,197.0,0.01102207852745778,0.008367505425121635
84,198.0,0.014812764339148998,0.008091015991522
85,199.0,0.02119062505662441,0.009072409971849993
86,200.0,0.008732035255525262,0.008721657213754952
87,201.0,0.007310749037424102,0.009650270512793213
88,202.0,0.010062522254884243,0.009762563474941999
89,203.0,0.00786065350403078,0.007940693710406777
90,204.0,0.012072184274438768,0.009735530929174275
91,205.0,0.009569327376084402,0.007768964563729242
92,206.0,0.005936608667252585,0.0046262340212706475
93,207.0,0.006117607676424086,0.00521100948099047
94,208.0,0.004771623725537211,0.004536489832389634
95,209.0,0.0069749461952596905,0.005814340838696808
96,210.0,0.006060860445722937,0.004769218142610043
97,211.0,0.005056651856284589,0.005992149084340781
98,212.0,0.012755809450754895,0.0044001784641295675
99,213.0,0.0077319314237684015,0.006226216402137652
100,214.0,0.006012193264905363,0.0049097299517598
101,215.0,0.004868367244489491,0.005664835718926042
102,216.0,0.0029301376227522267,0.006882624118588865
103,217.0,0.002723445277661085,0.003819401824148372
104,218.0,0.0073118254193104805,0.005234767752699554
105,219.0,0.002207279740832746,0.004325826739659533
106,220.0,0.002496768196579069,0.00716165525955148
107,221.0,0.0067240620381198825,0.005284451192710549
108,222.0,0.00575971151702106,0.005057650525122881
109,223.0,0.006240806437563151,0.0039047045895131303
110,224.0,0.00910110417753458,0.006980528426356614
111,225.0,0.0066983728436753156,0.006273219891590997
112,226.0,0.008679759385995568,0.01082754359813407
113,227.0,0.005954944045515731,0.00511369276791811
114,228.0,0.008784840593580156,0.006532843969762325
115,229.0,0.008702469302807003,0.01383625800954178
116,230.0,0.014375410368666052,0.011425742029678077
117,231.0,0.006347429403103888,0.014469749317504466
118,232.0,0.02258824646123685,0.009618900949135423
119,233.0,0.007789151603356003,0.012386564497137442
120,234.0,0.006971055711619556,0.007316688285209238
121,235.0,0.00463548797997646,0.006127551000099629
122,236.0,0.005511168076191097,0.007445515925064683
123,237.0,0.007003998477011919,0.006217443954665214
