,uh,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
45,0.064,0.15140837686683192,0.15140837686683192,0.15140837686683192,1.4787332345779727,1.4787332345779727,1.4787332345779727,0.36106566642564775,0.36106566642564775,0.36106566642564775,0.3301372757783092,0.3301372757783092,0.3301372757783092
46,0.065,0.09882997777602644,0.006138647072690812,0.18794197784382943,1.5993130855207993,1.4228450360105789,1.676659006142401,1.336057786056495,0.24925909867356882,1.7798141862547496,0.13692431512903358,0.04772561721221517,0.23331641954109789
47,0.066,0.08429153377765232,0.0057038747078650125,0.2113206444455951,1.6355327715449135,1.4106172597688527,1.928079495014284,1.5650110063303757,1.1169774758957978,2.7592766528387402,0.15140082511021996,0.03191833178106034,0.30387404737053414
48,0.067,0.1118506586516083,0.02477476366841717,0.19957209177708846,1.4685146365185913,0.8761430140490233,2.099855425509446,1.6008183875508326,1.4695752068234167,1.710975931975956,0.21333708609501256,0.022508549220035458,0.3454045816184304
49,0.068,0.13204523431682355,0.00867740335456119,0.2586508120636434,1.427402668398857,1.2856189429459626,1.6321941876962924,1.4384304165883122,1.0997095966275618,1.8766827070387415,0.07957623798683433,0.05802111700963334,0.10694506569068896
50,0.069,0.10094701057601342,0.04337267637356014,0.16422966787973337,1.61821836419576,1.5466096494800676,1.7121587711864061,1.5981438401557566,0.9851015214974822,1.9243668265879765,0.13613018852963274,0.014918693646059923,0.23663828494754474
51,0.07,0.06235104543741705,0.0014836653791094445,0.1253012803706071,1.4545788283396905,1.2266795295096926,1.749038327512836,1.266034639807166,0.7484924481527947,1.7753311071390174,0.2203621487859649,0.015530660701108407,0.37262782577977555
52,0.071,0.03270531319057033,0.006222153745112792,0.05519274784664984,1.639374279285688,1.5501752227414316,1.7000042595207439,1.7474290506163719,1.5404572145770747,1.9009351162767398,0.13742198051593213,0.006742044824179381,0.2370823078607344
53,0.072,0.09582149396791999,0.046875880581642215,0.16716206825142724,1.0838114623209276,0.6255160309796267,1.3055609159865955,1.0137154690113959,0.3682700428194677,1.3134631098865455,0.19122302019278628,0.016686626944935258,0.3746569299390744
54,0.073,0.06152469467815346,0.042602051508547116,0.07603705179538182,1.4246611718611566,1.2267157302083624,1.5306051883931808,1.5550290080892244,1.0464699247655687,2.1400455777392957,0.1628911246254439,0.02209177867591054,0.3868867169392817
55,0.074,0.04033784451014026,0.0029199530919919274,0.06624253856885834,1.6219583217913467,1.3831575286039521,1.7872819478441586,1.6721843062897321,1.5010237954049275,1.7906800445945965,0.25588352130707115,0.17664663214551543,0.3703368056515405
56,0.075,0.11580839359041056,0.11580839359041058,0.11580839359041058,1.3691393207793567,1.3691393207793567,1.3691393207793567,1.7300560365410433,1.7300560365410433,1.7300560365410433,0.5095136895972254,0.5095136895972254,0.5095136895972254
57,0.076,0.15630487385202954,0.07918299534219433,0.2577024621126629,1.1899115139033947,0.8184097797515697,1.4871732536301654,1.4513162684630916,1.402812795628699,1.5131646404997021,0.08445622878570858,0.03980248813287576,0.15241716237778333
58,0.077,0.05148931223327687,0.00895937900818594,0.07434806803929232,1.4593118277469013,1.2852834561133328,1.600614000509761,1.2366809395510556,1.0093150609236372,1.4250389714124958,0.16042757371865424,0.08249252956315052,0.3882837077307582
59,0.078,0.06915864106842724,0.020020361871493333,0.11503792860928594,1.5876876282579615,1.5180321606685272,1.6818467089599625,1.5045102711855385,1.3970734579402997,1.5596423590710071,0.10362075685453653,0.06975624052155008,0.13635579926627184
60,0.079,0.07757574114563205,0.0319706447738241,0.17528234758079259,1.2319485125771674,0.04195187665325136,1.7720401334571514,1.2082517412870224,0.41574418652218026,2.0292436373265788,0.23954422566025266,0.017066002243766143,0.5195098682378865
61,0.08,0.06126042776147175,0.016914799467658663,0.1445310152676943,1.5670120003235866,1.3594181324495997,1.836022838207882,1.482417759547718,1.0733094749855268,1.7950182717876788,0.1346319781897098,0.015988156565238578,0.3213078284236733
62,0.081,0.05612007355581669,0.011685685316721131,0.08344350988832057,1.548252169569594,1.3050119995595821,1.6890112865868052,1.2310145548664944,0.9088596223912448,1.619397130950854,0.1406366744079741,0.03871824052922072,0.3395784787874604
63,0.082,0.0740082279247843,0.0016236840737359557,0.17077212569656827,1.5171678191551314,1.0914676815467086,1.8187538614600223,1.2286996380189124,0.3675287613692132,2.0322783621344347,0.22674520443274873,0.08879642071537615,0.38869804971514516
64,0.083,0.1082997148178483,0.0028172665033828945,0.1611222166443552,1.4861672917219624,1.3926280054287057,1.6549288831064906,1.2608413841020225,0.9997363462988659,1.4519278680328571,0.10156026962778508,0.037140643566600254,0.16364340039921754
65,0.084,0.055523125936032945,0.02049085262087963,0.10661185785396485,1.5501478059478604,1.2554813950464572,1.7522047734231079,1.8499031414837377,1.773104269454412,1.9025652251609897,0.32502624595837215,0.2518600108351109,0.4317270055131282
66,0.085,0.11513310125372374,0.0521921955235914,0.16386154439963257,1.4631299544355567,1.3808960811623683,1.5267948885825422,1.685433684674249,1.5343225289218965,1.8806189275210374,0.21689290793465346,0.16423591735848797,0.28490818742886737
67,0.086,0.04683210910641873,0.005221334512762725,0.13863935440475383,1.3504963429664834,0.9989402599490443,1.548980193415691,1.549000149201652,1.277542290904469,1.6732802851457012,0.06406994309580061,0.02946412112325743,0.13703819160604488
68,0.087,0.06531144249288197,0.004576803806215058,0.15320717717637164,1.5191660907964015,1.2873874559443943,2.070263393784047,1.2704585720545503,0.8979371070171278,1.61967122282079,0.2439982804320569,0.13720565681358676,0.3621558863998718
69,0.088,0.02566832793375782,0.005167417398163122,0.06648623339089324,1.2660711483612233,1.132274776406165,1.4503577467401338,1.0290110657054123,0.6341916697547404,1.471622527079012,0.23617946648340807,0.027276767697716687,0.38983146884187375
70,0.089,0.056537115992838546,0.030620601409262017,0.08168666659782003,0.8266135914222035,0.11529569373385387,1.4716700999688992,1.292991128598499,0.7632713126059685,1.8048337758030908,0.1677787941197735,0.13961292988312626,0.21233069928273274
71,0.09,0.016397663716995095,0.016397663716995095,0.016397663716995095,1.046424692122717,1.046424692122717,1.046424692122717,1.8292607620501524,1.8292607620501524,1.8292607620501524,0.032107907990923085,0.032107907990923085,0.032107907990923085
72,0.091,0.07336985399604087,0.010317283025550747,0.1657820400722475,1.4421464793772403,1.3466319436351473,1.573209450978831,1.466847470951326,1.0989877082709145,1.8081340800285748,0.1963784342493745,0.023497553911330342,0.4682814188914739
73,0.092,0.05927545278981312,0.0001657139330830217,0.12520554613001206,1.4593020661061324,1.3193486582487826,1.5847775352196183,1.3405266789524917,1.2944474339789864,1.3818391054804613,0.1549317695434971,0.14223840875303498,0.1690897488867048
74,0.093,0.06953598276279568,0.030584788003162694,0.09849969168662535,1.4231730422416622,1.3575806814624318,1.5113834584620056,1.7274131665151249,1.291879881887867,2.3131303423931606,0.2592366990748601,0.21641772804449264,0.3168208325294921
75,0.094,0.13195917556933748,0.11213856582074364,0.14949279188540124,1.4229836552741577,1.3738736119644233,1.4664271551250765,1.53726091755135,1.4107501051442775,1.6802731402723887,0.29038509186965544,0.21687692339852216,0.3734812823152843
76,0.095,0.07709852775345455,0.04678478866755997,0.11806304003169042,0.7829721831424956,0.22837769925749818,1.5324241883924923,1.7647357016788123,0.6399015108043289,2.5971130029259295,0.40341361934666714,0.2395911426725643,0.5246422520855029
77,0.096,0.09371170284838092,0.04147375174835807,0.15498039856691154,1.553830525780848,1.2362553117104194,2.6163077749526478,1.2394981631751112,0.13688816873408446,1.838031081249593,0.20557148472063408,0.034656996065807126,0.4756773706578892
78,0.097,0.07946022166408057,0.032356424005281936,0.12131670935232275,1.4963197681535643,1.407672601596781,1.543247363866997,1.438648968502702,0.7639568822275006,2.1896819102680967,0.15135772492755287,0.06536481522665948,0.2504589557647702
79,0.098,0.0535988880823639,0.03483085204167642,0.0937777419193617,1.2337086733466622,0.3794223332926649,1.730572889641261,1.5712477393287414,1.249414130334575,2.157282206537194,0.13718522622560153,0.004535731109940048,0.3105869083548809
80,0.099,0.07136262769816126,0.003744237701089813,0.1575813663543907,1.5949199439799935,1.333644884279306,1.8565456843064243,1.1872003832092415,1.1082044196343475,1.2557431674871828,0.21323310395157283,0.17915408578438893,0.25395661416612825
81,0.1,0.09020251294836916,0.027352176198762276,0.21405045266275372,1.251732019425149,0.5751905367955462,1.7390817964831091,1.2874681517691684,0.7992699776302236,1.7633747931481445,0.16059145086558047,0.06274244057667669,0.37768096949774627
82,0.101,0.12786766583553813,0.023766323074470398,0.21264745574050184,0.7747073055408681,0.16225777959093138,1.6967972621506828,1.1517776542931943,0.6925042765344127,1.791204983355196,0.32877347265568696,0.10224058877493909,0.7074936199027075
83,0.102,0.07457943589777496,0.00701154358993453,0.19319831486470762,1.3587239893459422,1.1242826741090601,1.5035993716860625,1.296215400876628,0.6826657731032957,1.6840582608264578,0.1853232042143601,0.0026122685720251326,0.3029955810095
84,0.103,0.0757592789506274,0.04408226772426252,0.0924216414729093,1.5507716552014343,1.3684543125853577,1.7339914951225692,1.453236795947392,1.1909279309463776,1.7046924965759265,0.07822155333279848,0.025214516835778588,0.16707899002604154
85,0.104,0.05297775102339519,0.052977751023395185,0.052977751023395185,1.1866122433033162,1.1866122433033162,1.1866122433033162,1.2585128401005898,1.2585128401005896,1.2585128401005896,0.012179617680287531,0.012179617680287533,0.012179617680287533
86,0.105,0.06185071521698022,0.000288532258180101,0.18281951756621623,1.4430208973149405,0.6050240241615767,1.7865859196367164,1.1017742657038876,0.32899251868176393,2.0825988826101125,0.1200937447421766,0.023629466624809324,0.23796516315627675
87,0.106,0.10710405635664082,0.04553062606766189,0.15831391898056324,1.5318619275012821,1.2049294162597246,2.039638976455522,1.3065682431392898,0.576385572809814,1.7692838400732984,0.12648587561285893,0.041424490111214345,0.29410782836066823
88,0.107,0.04491817300259661,0.010776398073543969,0.09561234608998458,1.3983053971683899,1.256761694836599,1.5070536450411303,0.9816846611525658,0.2237423461157655,1.3596139798386966,0.24962364126060294,0.18076050368222343,0.39545146840048195
89,0.108,0.04621846001627085,0.002580401249011377,0.13714668338562497,1.3469590836342558,0.9453673881780483,1.5166805314054368,1.1427454832527542,0.7729052111315161,1.4716690434515427,0.2088881376068577,0.015483108433810596,0.37978175478185194
90,0.109,0.04722898696283452,0.0011580141269408207,0.10477575858397542,1.0931172378867704,0.36375991539346236,1.5847078488449597,1.202092015085676,0.36362846586743497,1.6173757557923358,0.22497490261372285,0.026013659933748,0.4337847377288183
91,0.11,0.07813378212791253,0.04176164220332927,0.1193819104409618,1.0742501242864368,0.33101557362644585,1.471126043208158,1.1196134339400574,0.4751861121526177,1.6037003078117147,0.15748524501639477,0.06404328869644768,0.2519032916858613
92,0.111,0.06473038077150774,0.050459164354732584,0.08256940129247665,0.8225332998200179,0.01702486990385178,1.8294188372152256,1.6798538478264384,1.4474037083546643,1.8658139594038583,0.15765928103729293,0.05449607144812535,0.24018984870862697
93,0.112,0.06006198267418604,0.0003271645922043357,0.18923862439697609,1.5954562950728368,1.450360182455298,1.7545664635015013,1.672148200019209,1.5493140280609803,2.0772779447408296,0.15140622845200538,0.029248882208181476,0.29886378887839515
94,0.113,0.03606161472272797,0.013728095009816888,0.0901872579493651,1.7716290004943858,1.172022079543348,2.6340511621751714,1.014320921122264,0.5107348457458419,1.806798669723868,0.09362824034725235,0.012035854646187213,0.3107768423048642
95,0.114,0.06877812552004058,0.049928499245600236,0.09062655597450554,1.4300385746009576,1.1616133865670977,1.6616210897674244,1.245870908779074,1.065117594155641,1.455380432547144,0.0550141658609121,0.03192568938289139,0.0749336357635182
96,0.115,0.09871910778546258,0.04153222053399932,0.16627037632458028,0.9466439685076921,0.24394109814813109,1.6120404190693383,1.0602269635587513,0.5855244869451764,1.5345827974894617,0.1163392916192673,0.02738650619031081,0.17472142754738126
97,0.116,0.10035430588391342,0.004988478066138278,0.2203785038968866,1.1908866293033038,0.3592867218739116,1.6823622337234425,1.3764744623962708,0.8795068458240741,2.1489470697408364,0.17566378799881635,0.02018151787058058,0.4726888691255081
98,0.117,0.055273568558521,0.0008204078641642405,0.11230864016945823,1.5543126922319492,1.3196086971794037,1.9977189870417829,1.1973090885445672,0.4789647403692435,1.7526370559225453,0.14598721299931713,0.03464342639269469,0.263175292837716
99,0.118,0.0913189472606359,0.03554185590910753,0.1562577255438447,1.149795227051167,0.5672547092250005,1.568489876240707,1.4624776431975326,1.0605889760653129,2.232031608209279,0.09275156205749446,0.051155493626164165,0.1564089073830464
100,0.119,0.08044449109721627,0.05903312954938159,0.11676123671257573,1.4554042685021455,1.3472853338623345,1.7358169919666777,1.4588410228534863,0.4270703006809902,2.270532908572086,0.2096796464167893,0.012506160884591602,0.4894057084368013
101,0.121,0.07013628923522824,0.021004841977091307,0.1303841198496422,1.438409496649623,1.1462851263447489,1.6386935748237428,1.3957085995757654,1.1452209543698197,1.578692341218105,0.23363254579834183,0.01649651162659972,0.3648033299057061
102,0.122,0.06333256294452964,0.0052163241311853365,0.132200514127668,1.3788636161359897,1.1831687354634166,1.6324667508592159,0.9479440461779565,0.1904680128636244,1.4463955582183492,0.2708215566871281,0.1554121417763799,0.4690456199724463
103,0.123,0.050290954129247195,0.033030500659193926,0.07749617219233515,1.6556776580877464,1.3894246908968504,1.9039481208763132,1.620137206163803,1.2509065648030449,1.9527300604233335,0.14201273327442554,0.052825261170576406,0.238452946602336
104,0.125,0.07884395503121516,0.0029956487106012125,0.20704357155629352,1.2437004844892932,0.7095110104999729,1.8316122920338935,1.2568338419696516,1.0565520563355904,1.5480494659149475,0.22510111453413004,0.07806703285302867,0.3887056957607297
105,0.126,0.08535908788790937,0.003381420404847686,0.14107418985293915,1.4996074895554432,1.3349125820945502,1.814442275548993,1.4025517561503302,1.117231016800241,1.8102374924601876,0.10155162371821945,0.04030369195693823,0.18699206754838257
106,0.127,0.05062384057598658,0.022299291834231974,0.10502666750684932,1.3436905599402238,1.080308170309481,1.5962531700184048,0.8832204199689837,0.607624647801858,1.2203007341051506,0.14073662299689554,0.02651597071786213,0.2668494591895438
107,0.128,0.058487376729373736,0.01404403009501162,0.12748127778494972,1.3387689538464926,0.95286984244118,1.8357786049488474,1.3613698693660379,1.1904824240260137,1.602654461573374,0.20052183650948469,0.09206213912355712,0.4156689402805392
108,0.129,0.0641181748167768,0.051463972728074354,0.08368387765001145,1.4231412040026032,1.3573495791258081,1.5367002236084784,1.0818710794835928,0.012707546429003975,1.6281728223711627,0.21528602451874146,0.07055912616173712,0.3813998254352322
109,0.13,0.02692720099690303,0.003967705140593379,0.07888414675180119,1.543276454717571,1.1418755519904056,1.9225008692684942,1.5753456717316912,1.2378576329034092,1.748147791994874,0.16987551413233598,0.09981482169854827,0.2823518418940874
110,0.131,0.11310187455881564,0.004560542825187814,0.22008760882199668,1.2782323513417504,1.1122779759968964,1.39930148152784,1.3544151791658978,1.2352150711437584,1.473496375670891,0.3583665078220705,0.29046675491641477,0.4281402905351154
111,0.132,0.04443773263962003,0.010326397446130172,0.12040148130550837,1.0629104384047947,0.22411209613491928,1.5057095520710302,1.0951149055062461,0.7196497638132385,1.7409921777773527,0.14071337445901091,0.05159075986659046,0.32181288789594464
112,0.133,0.09413093263177277,0.014127442487052388,0.1916961645155781,0.7425074750150508,0.25009131931361606,1.3430149819680197,1.219508910516092,1.147021514636177,1.30790817378428,0.16816190637102374,0.028149536958784593,0.33890869833716913
113,0.134,0.031158775941470093,0.006332364757679,0.06752686226393093,1.4353563980007422,1.3288807372947657,1.596942160801923,1.2706167854088515,0.9264556911191686,1.7069552898277005,0.1313571505221117,0.07513969529548377,0.24175659370912425
114,0.135,0.12976890318537077,0.07845598920964256,0.18889030407044885,1.6253578818029955,1.5616888550804588,1.6806177917885934,1.5671025687107587,1.170511530728213,1.911313658280515,0.05098510001991782,0.030182193357236656,0.07495366639213744
115,0.136,0.0721853020977925,0.012558950466149176,0.178659725026563,1.4348469307374652,0.8254677070075593,2.1614092958169255,1.2737395677304642,0.26643641813935726,1.9667103422889265,0.1773263445194608,0.07292259892493745,0.3456338585898252
116,0.137,0.043993017460274536,0.010189973749656661,0.07497914086167429,1.578280531016015,1.5560766041868401,1.598634130609426,1.2692144905689517,1.04886919411099,1.4711976789887502,0.23104195111750336,0.19890371653998506,0.266101843383887
117,0.138,0.08890563365599018,0.018979849289777275,0.27488290518305586,1.587942765529787,1.200499623499365,1.9626431285045811,1.1957041603308773,0.15971033910691323,1.5801629137584328,0.17419284338427934,0.028153518421735097,0.38352868892523206
118,0.139,0.05516358796730466,0.014588706433382526,0.09627289197884138,1.4507856693815182,1.1701457984625343,1.686678038831062,1.4754213910635754,1.310655226125563,1.6935771486945295,0.1758733605251647,0.05406089690354012,0.4777531101320665
119,0.14,0.10617500973660159,0.02749405070094747,0.1592903928300672,1.0045977499045982,0.02146601490494698,1.6312620542952279,1.0877361127213383,0.9471788753478808,1.366762499903776,0.10971272139543083,0.07843307187987934,0.1355443589591841
120,0.141,0.09013961300449577,0.039303561222437514,0.1255977730019548,1.364344638700496,0.9707703382636296,1.8251626342163727,1.361296900555202,0.6870689027362443,1.8521045365602737,0.1588415743753351,0.06806479915091798,0.26519161374036615
121,0.142,0.05417811996396306,0.009414082181582264,0.0793226179907263,1.1516701340952191,0.3054239892780491,1.8899806193937918,1.113480372712507,0.15582685176272948,1.90268430571202,0.1467779759967552,0.010823951003047004,0.385732436903509
