,ah,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
37,0.403,0.03458822547001282,0.031303267791619425,0.03896816904120401,1.648945297169813,1.5249506771947827,1.741941262151086,1.0848128637614909,1.0363423799324283,1.1494401755335744,0.2366828785940789,0.23655060210514725,0.23685924724598778
38,0.406,0.1830117828840662,0.1830117828840662,0.1830117828840662,1.508030864792935,1.508030864792935,1.508030864792935,1.2654254040969237,1.2654254040969237,1.2654254040969237,0.27791344496517356,0.27791344496517356,0.27791344496517356
39,0.411,0.08867566280620505,0.08867566280620505,0.08867566280620505,1.4907260064229437,1.4907260064229437,1.4907260064229437,1.8361499211957097,1.8361499211957097,1.8361499211957097,0.218061085566243,0.218061085566243,0.218061085566243
40,0.413,0.07683807681690645,0.07683807681690645,0.07683807681690645,1.5449103723635915,1.5449103723635917,1.5449103723635917,1.1037564682554337,1.1037564682554337,1.1037564682554337,0.23452153660167294,0.2345215366016729,0.2345215366016729
41,0.414,0.1801826747818765,0.18018267478187652,0.18018267478187652,2.2181100811733816,2.2181100811733816,2.2181100811733816,0.47132222734711765,0.47132222734711765,0.47132222734711765,0.5075858285149664,0.5075858285149663,0.5075858285149663
42,0.419,0.06831315819802831,0.019353944785275825,0.10503256825759269,1.592170622685995,1.5121572272948014,1.6521806692293903,1.6682050546479883,1.600258012126453,1.758801111343369,0.25264872662297694,0.24425504871590517,0.2638402971657392
43,0.431,0.04310101213909628,0.04310101213909628,0.04310101213909628,1.459485951383871,1.459485951383871,1.459485951383871,1.5412718693800227,1.5412718693800227,1.5412718693800227,0.3603520643143419,0.3603520643143419,0.3603520643143419
44,0.438,0.14069280122398223,0.14069280122398223,0.14069280122398223,1.5377818609805418,1.5377818609805418,1.5377818609805418,1.2047664186726874,1.2047664186726874,1.2047664186726874,0.3052403092520481,0.3052403092520481,0.3052403092520481
45,0.44,0.03601589400297272,0.03601589400297272,0.03601589400297272,1.4872391699402543,1.4872391699402543,1.4872391699402543,1.2291560511850421,1.2291560511850421,1.2291560511850421,0.3616354535339734,0.3616354535339734,0.3616354535339734
46,0.443,0.058529549865361165,0.058529549865361165,0.058529549865361165,2.0399201192176957,2.0399201192176952,2.0399201192176952,1.4892245776599808,1.4892245776599806,1.4892245776599806,3.0888332140631376,3.0888332140631367,3.0888332140631367
47,0.445,0.09112111956975166,0.03821706212378907,0.12286355403732921,1.4624894134257924,1.3684348863360798,1.5189221296796203,1.297996701985018,1.0612429550752909,1.6925862801678966,0.34598114432685223,0.3422928342615423,0.3521283277690354
48,0.446,0.049929088041665605,0.049929088041665605,0.049929088041665605,1.9157166593151382,1.9157166593151387,1.9157166593151387,3.656390128133023,3.656390128133022,3.656390128133022,2.2083308396640664,2.2083308396640673,2.2083308396640673
49,0.448,0.12586233082626808,0.12586233082626808,0.12586233082626808,1.5793283412453922,1.5793283412453922,1.5793283412453922,1.85152883916042,1.85152883916042,1.85152883916042,0.3392050678016876,0.3392050678016876,0.3392050678016876
50,0.456,0.04707108020468948,0.04707108020468948,0.04707108020468948,2.1503249005024507,2.1503249005024507,2.1503249005024507,0.41925416182870734,0.41925416182870734,0.41925416182870734,0.3653781468111169,0.3653781468111169,0.3653781468111169
51,0.46,0.23548288343265042,0.23548288343265042,0.23548288343265042,2.032955812280572,2.032955812280572,2.032955812280572,1.465322242385262,1.465322242385262,1.465322242385262,0.3612631835541881,0.3612631835541882,0.3612631835541882
52,0.461,0.07883385976845192,0.07883385976845192,0.07883385976845192,1.5344392687936919,1.5344392687936919,1.5344392687936919,0.748056888116849,0.748056888116849,0.748056888116849,0.3821498151456471,0.3821498151456471,0.3821498151456471
53,0.462,0.18158853074946812,0.18158853074946812,0.18158853074946812,1.5888648400651084,1.5888648400651084,1.5888648400651084,0.29714937398651003,0.29714937398651003,0.29714937398651003,0.3264120553143613,0.3264120553143613,0.3264120553143613
54,0.473,0.11412351318097898,0.11412351318097898,0.11412351318097898,1.1299307750724792,1.1299307750724792,1.1299307750724792,0.8236296236441948,0.8236296236441948,0.8236296236441948,0.08674270157283316,0.08674270157283316,0.08674270157283316
55,0.475,0.136476315000436,0.08321545778049379,0.18381929919594014,2.1442266553300735,1.999940425743357,2.3065486636151293,1.2543342592169169,1.0707519196927535,1.4175185610161736,0.2769083091965912,0.26723154883133493,0.2877946646075046
56,0.476,0.014334294988827503,0.014334294988827503,0.014334294988827503,1.3732984429541801,1.3732984429541801,1.3732984429541801,1.1658256298667278,1.1658256298667278,1.1658256298667278,0.4316512238703872,0.4316512238703872,0.4316512238703872
57,0.479,0.09272551078483877,0.09272551078483876,0.09272551078483876,1.878291956579773,1.878291956579773,1.878291956579773,1.0837793360870036,1.0837793360870036,1.0837793360870036,0.26982558059483513,0.2698255805948351,0.2698255805948351
58,0.487,0.2638478083857189,0.2638478083857189,0.2638478083857189,0.8219280568387393,0.821928056838739,0.821928056838739,1.5251100581503207,1.5251100581503205,1.5251100581503205,0.658118134869144,0.6581181348691441,0.6581181348691441
59,0.495,0.02854060294074893,0.02854060294074894,0.02854060294074894,2.2990918688019155,2.299091868801915,2.299091868801915,1.1164245790463843,1.1164245790463843,1.1164245790463843,1.9864530924162507,1.9864530924162513,1.9864530924162513
60,0.517,0.06224519497564562,0.06224519497564562,0.06224519497564562,1.0420687850380372,1.0420687850380375,1.0420687850380375,1.6303273080329634,1.6303273080329632,1.6303273080329632,0.6902844296930518,0.6902844296930519,0.6902844296930519
61,0.518,0.07813361685248377,0.07813361685248377,0.07813361685248377,1.7603750658268533,1.7603750658268535,1.7603750658268535,1.5399475985800237,1.5399475985800237,1.5399475985800237,0.12993500497350643,0.12993500497350643,0.12993500497350643
62,0.519,0.11750920745908434,0.11750920745908434,0.11750920745908434,2.043640535796647,2.043640535796647,2.043640535796647,1.609823533123193,1.609823533123193,1.609823533123193,0.037004212763496865,0.037004212763496865,0.037004212763496865
63,0.521,0.01981960379080854,0.01981960379080854,0.01981960379080854,1.5125481050450431,1.5125481050450431,1.5125481050450431,0.9980159655142725,0.9980159655142725,0.9980159655142725,0.062369971316554015,0.062369971316554015,0.062369971316554015
64,0.524,0.13473929851206679,0.13473929851206679,0.13473929851206679,1.45839045240055,1.45839045240055,1.45839045240055,1.7288721137058678,1.7288721137058678,1.7288721137058678,0.1035196884878039,0.1035196884878039,0.1035196884878039
65,0.528,0.06703248950542627,0.06703248950542626,0.06703248950542626,1.8012627065951021,1.8012627065951021,1.8012627065951021,1.2434350656441644,1.2434350656441644,1.2434350656441644,0.09332013139227822,0.09332013139227822,0.09332013139227822
66,0.529,0.2934019837947837,0.2934019837947837,0.2934019837947837,1.34702576976434,1.34702576976434,1.34702576976434,1.8757132061428874,1.8757132061428874,1.8757132061428874,1.21378492756395,1.21378492756395,1.21378492756395
67,0.53,0.15496703697932612,0.15496703697932612,0.15496703697932612,1.631734828986371,1.631734828986371,1.631734828986371,1.1998488999184176,1.1998488999184174,1.1998488999184174,0.10022825288215038,0.10022825288215038,0.10022825288215038
68,0.531,0.05075629003977376,0.01091824763238605,0.11051335365085534,1.8647533567611907,1.826961436394511,1.8899479703389763,0.5671153851265941,0.4999073921019318,0.6119207138097021,0.03261000051875642,0.007467050269500438,0.049371967351593736
69,0.544,0.017622882013811614,0.017622882013811614,0.017622882013811614,1.966842253766266,1.966842253766266,1.966842253766266,0.7116571090910677,0.7116571090910677,0.7116571090910677,0.014466730478934283,0.014466730478934283,0.014466730478934283
70,0.55,0.18364445160336468,0.1836444516033647,0.1836444516033647,1.53369953588677,1.5336995358867702,1.5336995358867702,3.641213951073239,3.6412139510732384,3.6412139510732384,2.3967123837400783,2.3967123837400783,2.3967123837400783
71,0.555,0.09888252306887552,0.09888252306887552,0.09888252306887552,1.5585189407743243,1.5585189407743243,1.5585189407743243,1.5963409307747136,1.5963409307747134,1.5963409307747134,0.011989763408659647,0.011989763408659645,0.011989763408659645
72,0.559,0.34292069899852773,0.3429206989985277,0.3429206989985277,1.1280730113090196,1.1280730113090192,1.1280730113090192,1.8337564587179291,1.8337564587179294,1.8337564587179294,0.6044101227936611,0.6044101227936611,0.6044101227936611
73,0.56,0.11268294843708196,0.11268294843708196,0.11268294843708196,1.4891645230635748,1.4891645230635748,1.4891645230635748,1.19755758212813,1.1975575821281297,1.1975575821281297,0.028677322437705415,0.02867732243770541,0.02867732243770541
74,0.562,0.03980930712841404,0.03980930712841404,0.03980930712841404,1.9768899716393846,1.9768899716393846,1.9768899716393846,1.5758769487128688,1.5758769487128688,1.5758769487128688,0.010618360981488517,0.010618360981488517,0.010618360981488517
75,0.564,0.011724754730437839,0.011724754730437839,0.011724754730437839,1.9716344281644278,1.9716344281644278,1.9716344281644278,1.7727122963150528,1.7727122963150528,1.7727122963150528,0.022777757264197857,0.022777757264197857,0.022777757264197857
76,0.566,0.14963413397934575,0.14963413397934575,0.14963413397934575,1.9847523930030195,1.9847523930030195,1.9847523930030195,1.3884252227244676,1.3884252227244676,1.3884252227244676,0.12528268311208188,0.12528268311208188,0.12528268311208188
77,0.568,0.10407092949829641,0.06997866070186444,0.12679910869591773,1.793828892951588,1.635239139263279,1.8995553954104607,1.3430067269148158,0.19160429920960684,2.1106083453849553,0.07077627098007437,0.017504634801790108,0.1506837252475008
78,0.57,0.10457939348722815,0.10457939348722817,0.10457939348722817,1.6954035215173422,1.6954035215173424,1.6954035215173424,0.9309418271601793,0.9309418271601793,0.9309418271601793,0.035118421473001066,0.035118421473001066,0.035118421473001066
79,0.574,0.03163008469061091,0.03163008469061091,0.03163008469061091,1.1085410461772793,1.108541046177279,1.108541046177279,0.43198088803852097,0.4319808880385209,0.4319808880385209,0.3736897127957106,0.3736897127957106,0.3736897127957106
80,0.575,0.21749093055062071,0.21749093055062071,0.21749093055062071,1.6880461801672755,1.6880461801672755,1.6880461801672755,0.6301269234344422,0.6301269234344422,0.6301269234344422,0.18168378721855294,0.18168378721855294,0.18168378721855294
81,0.576,0.16807554641310127,0.1680755464131013,0.1680755464131013,1.1099968669099411,1.1099968669099411,1.1099968669099411,1.1395020345653524,1.1395020345653524,1.1395020345653524,0.06080006167986418,0.06080006167986418,0.06080006167986418
82,0.579,0.0021890934121632268,0.0021890934121632268,0.0021890934121632268,1.7185051761960568,1.7185051761960568,1.7185051761960568,1.389412175104738,1.389412175104738,1.389412175104738,0.06396858545938242,0.06396858545938242,0.06396858545938242
83,0.581,0.0571953141738572,0.0571953141738572,0.0571953141738572,1.1738396472067019,1.1738396472067019,1.1738396472067019,1.4205682671515234,1.4205682671515234,1.4205682671515234,0.8254187760766865,0.8254187760766865,0.8254187760766865
84,0.582,0.25246345216685395,0.08795184486515069,0.3676215772780463,1.1937999540324864,1.1211884272286017,1.2446280227952056,0.9107343489777293,0.24845899731751375,1.8568419942066088,0.13569562105656105,0.11240979063805619,0.15199570234951443
85,0.583,0.04091043517274788,0.040910435172747874,0.040910435172747874,1.2414242002909641,1.241424200290964,1.241424200290964,0.5730208901242337,0.5730208901242339,0.5730208901242339,0.49586964238364784,0.4958696423836479,0.4958696423836479
86,0.586,0.12511365467334298,0.12511365467334298,0.12511365467334298,0.6162060089664666,0.6162060089664666,0.6162060089664666,1.2506434461888674,1.2506434461888674,1.2506434461888674,0.09026476203338216,0.09026476203338214,0.09026476203338214
87,0.588,0.1116949560771614,0.03871568179276779,0.12765917232687252,1.339295452561638,0.7756640997113049,1.462589810997648,1.3577054259628707,1.238127663113963,1.904346627557876,1.919268538814501,0.1086457584568083,2.3153422720177472
88,0.591,0.14558096943235088,0.13181915350740941,0.16851732930725336,1.3809487297743135,1.3130018616817303,1.494193509928619,1.1210098532133597,1.0244550977139344,1.2819344457124018,0.1155916368216223,0.09074751860402787,0.13049810775217896
89,0.593,0.20343230351428726,0.09403439079356896,0.2730491570638353,1.1673576700672286,1.0190701225132672,1.261722473056113,2.0293459568897565,1.9094668376355246,2.105632669142449,0.3455064092918537,0.1995264376809433,0.4384027548624331
90,0.594,0.17001618089939144,0.17001618089939144,0.17001618089939144,1.6867861296596958,1.6867861296596958,1.6867861296596958,0.6205890947978479,0.6205890947978479,0.6205890947978479,0.10899654122252568,0.10899654122252568,0.10899654122252568
91,0.596,0.043087280332281985,0.043087280332281985,0.043087280332281985,0.46285075276072124,0.4628507527607212,0.4628507527607212,1.5540908732525291,1.5540908732525294,1.5540908732525294,0.14170551722198335,0.14170551722198335,0.14170551722198335
92,0.6,0.13307122887721914,0.13307122887721914,0.13307122887721914,1.2168307997727585,1.2168307997727585,1.2168307997727585,1.8301260444202083,1.8301260444202083,1.8301260444202083,0.1163943116957202,0.11639431169572022,0.11639431169572022
93,0.604,0.12379238387086922,0.12379238387086922,0.12379238387086922,1.8136259205816323,1.8136259205816323,1.8136259205816323,1.6249680400373634,1.6249680400373634,1.6249680400373634,0.12294765800208048,0.12294765800208048,0.12294765800208048
94,0.605,0.003292071044682037,0.003292071044682037,0.003292071044682037,1.7961074292928658,1.7961074292928658,1.7961074292928658,0.8059530885205972,0.8059530885205972,0.8059530885205972,0.1394027991782122,0.1394027991782122,0.1394027991782122
95,0.611,0.16301119053617713,0.16301119053617713,0.16301119053617713,0.04596343758902757,0.04596343758902755,0.04596343758902755,2.128718735097963,2.1287187350979635,2.1287187350979635,1.6438818816389522,1.643881881638952,1.643881881638952
96,0.622,0.0274095565967756,0.027409556596775596,0.027409556596775596,1.4390078130161799,1.4390078130161799,1.4390078130161799,0.7370985958938526,0.7370985958938526,0.7370985958938526,0.17023920073014334,0.17023920073014334,0.17023920073014334
97,0.628,0.16694525941542057,0.16694525941542057,0.16694525941542057,1.1499678712693755,1.1499678712693757,1.1499678712693757,1.2771715040735359,1.2771715040735359,1.2771715040735359,0.3601391011932115,0.3601391011932116,0.3601391011932116
98,0.629,0.02374916572607302,0.02374916572607302,0.02374916572607302,0.6907833160878017,0.6907833160878017,0.6907833160878017,0.7251164693147746,0.7251164693147747,0.7251164693147747,0.1784349028618277,0.1784349028618277,0.1784349028618277
99,0.631,0.2430791195523362,0.24307911955233613,0.24307911955233613,1.5114105546580523,1.511410554658052,1.511410554658052,0.01954380828657479,0.01954380828657479,0.01954380828657479,0.24848741453536566,0.24848741453536569,0.24848741453536569
100,0.636,0.07031157650287691,0.07031157650287691,0.07031157650287691,1.1607866622739846,1.1607866622739844,1.1607866622739844,0.4180029927504974,0.41800299275049746,0.41800299275049746,0.306806145973926,0.30680614597392597,0.30680614597392597
101,0.64,0.11173356840328236,0.03894274642690788,0.15143765311766844,1.3399606796766212,1.2478773827564928,1.5087800573635226,1.7682065042594513,1.0713537532568158,2.148308004806343,0.27824554503440374,0.21112620663829115,0.31485609325046504
102,0.647,0.0680637052607344,0.0680637052607344,0.0680637052607344,1.1047749467672576,1.1047749467672576,1.1047749467672576,0.3722474875040121,0.37224748750401215,0.37224748750401215,0.2403002045726297,0.24030020457262974,0.24030020457262974
103,0.649,0.06722029917886171,0.06722029917886169,0.06722029917886169,0.1386198272131907,0.1386198272131907,0.1386198272131907,0.1983060151683649,0.19830601516836494,0.19830601516836494,0.1365990738533474,0.13659907385334746,0.13659907385334746
104,0.652,0.10309585592355182,0.10309585592355185,0.10309585592355185,0.6622524866006108,0.6622524866006105,0.6622524866006105,0.7878231591570877,0.7878231591570878,0.7878231591570878,0.1208559909615181,0.12085599096151808,0.12085599096151808
105,0.654,0.03445141340086477,0.03445141340086477,0.03445141340086477,5.151288609043939,5.151288609043939,5.151288609043939,4.586269008833505,4.586269008833505,4.586269008833505,2.8517459664713307,2.8517459664713307,2.8517459664713307
106,0.656,0.19761251425728457,0.1976125142572846,0.1976125142572846,2.913341897145452,2.9133418971454517,2.9133418971454517,2.1676416717038336,2.1676416717038336,2.1676416717038336,1.6946863248044184,1.6946863248044186,1.6946863248044186
107,0.661,0.061367596675063814,0.06136759667506382,0.06136759667506382,3.1026281977332584,3.102628197733259,3.102628197733259,2.3477145438522147,2.3477145438522142,2.3477145438522142,1.5519173119532825,1.5519173119532825,1.5519173119532825
108,0.662,0.05466208863855692,0.04023946520064804,0.06475792504509313,0.8956103232717576,0.680112977983168,1.0464584649737703,1.7756302271182116,1.7671325545781502,1.7815785978962542,0.2763201569904973,0.26846028382684384,0.2818220682050546
109,0.668,0.17652948140526548,0.1765294814052655,0.1765294814052655,0.22180266061285392,0.221802660612854,0.221802660612854,0.32729510525260774,0.3272951052526077,0.3272951052526077,1.2202161962861715,1.2202161962861713,1.2202161962861713
110,0.669,0.07843472683253164,0.07843472683253164,0.07843472683253164,0.6628170018884253,0.6628170018884252,0.6628170018884252,2.2585349430958295,2.258534943095829,2.258534943095829,0.7197225388254821,0.719722538825482,0.719722538825482
111,0.671,0.01051494996784411,0.010514949967844113,0.010514949967844113,1.0231952408344367,1.0231952408344371,1.0231952408344371,0.24677751509618948,0.24677751509618948,0.24677751509618948,0.19226220858449183,0.19226220858449183,0.19226220858449183
112,0.673,0.12488926029410698,0.12488926029410698,0.12488926029410698,1.0344590448229893,1.0344590448229891,1.0344590448229891,2.5048802703260837,2.5048802703260837,2.5048802703260837,0.09696687056089637,0.09696687056089637,0.09696687056089637
113,0.676,0.032157123013042736,0.032157123013042736,0.032157123013042736,0.8637659844576536,0.8637659844576534,0.8637659844576534,0.1196146108319742,0.11961461083197417,0.11961461083197417,0.13735763958074038,0.1373576395807404,0.1373576395807404
114,0.677,0.13471528756909362,0.13471528756909362,0.13471528756909362,1.5903368791924297,1.5903368791924297,1.5903368791924297,0.41484871251242694,0.41484871251242694,0.41484871251242694,0.699373605008136,0.699373605008136,0.699373605008136
115,0.683,0.14302751108715844,0.1430275110871585,0.1430275110871585,1.0947864163472745,1.0947864163472747,1.0947864163472747,1.7656522634203815,1.7656522634203813,1.7656522634203813,0.18870269471815698,0.18870269471815704,0.18870269471815704
116,0.687,0.13123548389695755,0.13123548389695755,0.13123548389695755,1.5703724399524532,1.5703724399524532,1.5703724399524532,1.2444851691344176,1.2444851691344176,1.2444851691344176,0.3214237031006585,0.3214237031006585,0.3214237031006585
117,0.689,0.03179497725733669,0.03179497725733668,0.03179497725733668,1.203496740140771,1.203496740140771,1.203496740140771,1.0799057546022441,1.0799057546022444,1.0799057546022444,0.1567236915974963,0.15672369159749627,0.15672369159749627
118,0.694,0.10596838173572275,0.10596838173572273,0.10596838173572273,1.4740460016287789,1.474046001628779,1.474046001628779,3.659412426878698,3.6594124268786965,3.6594124268786965,1.597696435640349,1.5976964356403482,1.5976964356403482
119,0.695,0.28486841294927584,0.2848684129492758,0.2848684129492758,4.504384878149219,4.50438487814922,4.50438487814922,2.2315361294492684,2.2315361294492684,2.2315361294492684,2.5891420089334347,2.5891420089334343,2.5891420089334343
120,0.699,0.10990234964134658,0.10990234964134657,0.10990234964134657,1.3625478193548954,1.3625478193548954,1.3625478193548954,0.3780953764702572,0.37809537647025715,0.37809537647025715,0.3294172803589319,0.3294172803589319,0.3294172803589319
121,0.703,0.12107058221027157,0.12107058221027159,0.12107058221027159,1.0807378078778418,1.0807378078778418,1.0807378078778418,1.454712650683739,1.4547126506837391,1.4547126506837391,0.3516522425162232,0.3516522425162232,0.3516522425162232
