,ah,error_dl,min_dl,max_dl,error_ac,min_ac,max_ac,error_dev,min_dev,max_dev,error_lstm,min_lstm,max_lstm
322,1.429,0.10365574455400811,0.018456090160925805,0.18384365457102678,2.0768993342832918,1.4758867375813012,2.715475218279157,0.807229262062144,0.017142110312201423,1.5508406990032664,0.05528173783815416,0.03274147057860327,0.07649610702361383
323,1.435,0.07909693543990226,0.07909693543990226,0.07909693543990226,2.7510916112881745,2.7510916112881745,2.7510916112881745,2.3613492968587186,2.3613492968587186,2.3613492968587186,0.3805616303365549,0.3805616303365549,0.3805616303365549
324,1.444,0.26728402212209457,0.26728402212209457,0.26728402212209457,0.0027997467416933,0.0027997467416933,0.0027997467416933,1.6719768482272361,1.6719768482272361,1.6719768482272361,0.03289093958125324,0.03289093958125324,0.03289093958125324
325,1.451,0.19493824248966324,0.19493824248966318,0.19493824248966318,0.193343870598298,0.193343870598298,0.193343870598298,0.7494242088113235,0.7494242088113235,0.7494242088113235,0.3720478213883074,0.3720478213883075,0.3720478213883075
326,1.456,0.0383797477481538,0.03837974774815381,0.03837974774815381,0.2453656836307739,0.24536568363077393,0.24536568363077393,1.7438251179630915,1.7438251179630917,1.7438251179630917,0.2369763831703027,0.23697638317030267,0.23697638317030267
327,1.466,0.0009125907663039725,0.0009125907663039728,0.0009125907663039728,0.6249505863580151,0.6249505863580153,0.6249505863580153,1.562200336099689,1.5622003360996886,1.5622003360996886,0.5192910466471189,0.5192910466471189,0.5192910466471189
328,1.468,0.006195614660134252,0.006195614660134254,0.006195614660134254,0.36426703013424466,0.36426703013424455,0.36426703013424455,0.939393336404487,0.9393933364044872,0.9393933364044872,0.27613529747577054,0.27613529747577054,0.27613529747577054
329,1.471,0.07130372788414299,0.07130372788414299,0.07130372788414299,0.5975031425154799,0.5975031425154799,0.5975031425154799,1.4388091220521542,1.4388091220521542,1.4388091220521542,0.03608064382958209,0.03608064382958209,0.03608064382958209
330,1.473,0.19267374725556147,0.19267374725556147,0.19267374725556147,0.991610645027341,0.9916106450273408,0.9916106450273408,1.6301492742328552,1.6301492742328552,1.6301492742328552,0.1038060415331018,0.10380604153310179,0.10380604153310179
331,1.481,0.32648914147801184,0.3264891414780118,0.3264891414780118,0.7801541721996929,0.7801541721996926,0.7801541721996926,2.3870673883121953,2.3870673883121962,2.3870673883121962,0.24810345107531093,0.24810345107531095,0.24810345107531095
332,1.488,0.07020928012644584,0.07020928012644585,0.07020928012644585,1.9222004026596293,1.9222004026596293,1.9222004026596293,0.20435152878245158,0.2043515287824516,0.2043515287824516,1.0061272427933372,1.0061272427933368,1.0061272427933368
